points_last_5,minutes_per_game_last_5,goals_last_5,assists_last_5,bonus_points_last_5,yellow_cards_last_5,red_cards_last_5,starts_last_5,transfers_in_last_5,transfers_out_last_5,influence_last_5,creativity_last_5,threat_last_5,player_price_diff_last_5,player_price,xG_per_game_last_5,xA_per_game_last_5,xG_sum_last_5,xA_sum_last_5,home_away_current,fdr_current,actual_gw_points
10,56.5,1,0,1,1,0,2,57291,1360990,58.2,48.5,82.0,-0.2,6.9,0.2,0.07,0.79,0.29,0,4,16
25,62.25,4,0,4,1,0,2,49270,757533,152.0,40.1,165.0,-0.2,6.8,0.76,0.08,3.04,0.34,1,5,5
30,67.8,5,0,4,2,0,3,103099,239191,189.2,40.8,206.0,-0.1,6.8,0.74,0.07,3.7,0.35,0,4,2
26,72.4,4,0,3,2,0,4,247306,172714,148.6,32.4,189.0,0.0,6.9,0.71,0.07,3.56,0.37,1,2,5
30,81.8,4,1,3,2,0,5,288531,162493,162.2,43.0,185.0,0.0,6.9,0.76,0.08,3.82,0.4,0,4,2
30,81.8,4,1,3,2,0,5,309142,149609,168.2,37.7,194.0,0.0,6.9,0.8,0.08,4.02,0.42,0,2,1
15,68.4,1,1,0,1,0,4,347649,146402,67.8,36.3,105.0,0.1,6.9,0.29,0.07,1.44,0.36,1,2,6
16,68.4,1,1,0,0,0,4,345429,180414,69.6,50.3,137.0,0.1,6.9,0.4,0.08,2.0,0.38,0,2,1
15,70.6,1,1,0,1,0,4,283708,188041,74.0,71.0,143.0,0.0,6.9,0.4,0.08,2.02,0.38,1,2,2
12,74.4,1,0,0,1,0,4,248233,207946,64.4,84.1,130.0,0.0,6.9,0.45,0.05,2.25,0.23,0,2,5
15,74.4,1,1,0,1,0,4,236193,241797,89.0,91.4,128.0,0.0,6.9,0.41,0.08,2.05,0.41,1,2,0
14,87.25,1,1,0,1,0,4,196379,361181,89.0,90.6,113.0,0.0,6.9,0.46,0.1,1.86,0.41,0,5,0
8,86.33,0,1,0,1,0,3,143278,360594,50.0,75.9,40.0,-0.1,6.8,0.21,0.13,0.64,0.38,1,2,1
8,69.0,0,1,0,0,0,2,40720,347659,41.0,54.5,34.0,-0.1,6.8,0.28,0.1,0.83,0.31,0,2,1
7,65.0,0,1,0,1,0,2,28775,290021,34.0,32.3,36.0,-0.1,6.8,0.13,0.09,0.38,0.28,0,5,5
7,62.0,0,1,0,1,0,2,13935,240275,29.6,27.8,35.0,-0.1,6.8,0.29,0.08,0.87,0.23,0,2,6
13,69.0,1,1,0,1,0,3,43895,88921,67.8,33.9,80.0,-0.1,6.8,0.47,0.1,1.88,0.41,1,3,8
21,73.2,2,1,2,1,0,4,58176,54357,112.6,45.3,110.0,0.0,6.8,0.45,0.1,2.23,0.48,1,2,2
22,85.8,2,1,2,1,0,5,155875,52345,128.0,85.7,155.0,0.0,6.8,0.54,0.12,2.69,0.58,1,3,2
23,88.2,2,1,2,0,0,5,162788,71556,139.6,108.4,172.0,0.0,6.8,0.53,0.14,2.67,0.69,0,2,2
20,90.0,2,0,2,0,0,5,194727,74228,112.4,85.9,155.0,0.0,6.8,0.41,0.11,2.07,0.54,1,2,14
28,89.4,2,2,4,0,0,5,174391,99296,132.2,101.5,151.0,0.0,6.8,0.3,0.09,1.51,0.44,0,5,2
22,89.4,1,2,2,0,0,5,181710,114608,88.4,93.2,139.0,0.0,6.8,0.31,0.08,1.57,0.39,0,4,2
22,89.4,1,2,2,0,0,5,654928,132985,75.0,78.1,103.0,0.1,6.9,0.25,0.07,1.25,0.33,1,3,6
26,89.4,2,2,2,0,0,5,1215214,130455,104.6,55.1,104.0,0.1,6.9,0.36,0.04,1.78,0.21,1,2,16
40,89.4,4,3,5,0,0,5,1304698,164702,201.6,96.3,184.0,0.1,6.9,0.71,0.04,3.53,0.19,0,2,5
31,90.0,4,1,3,1,0,5,2060461,150869,184.0,77.9,199.0,0.2,7.0,0.77,0.03,3.83,0.17,0,3,2
31,89.8,4,1,3,1,0,5,2806211,138622,187.6,89.0,194.0,0.2,7.0,0.81,0.04,4.05,0.18,1,2,2
32,85.6,4,0,6,0,0,5,183153,96582,168.4,66.2,272.0,0.0,5.5,0.56,0.05,2.8,0.27,1,2,2
27,85.6,3,0,5,0,0,5,521019,123860,127.6,46.3,183.0,0.1,5.6,0.34,0.03,1.68,0.14,0,4,0
25,84.5,3,0,5,0,0,4,555717,334946,120.0,33.2,135.0,0.1,5.6,0.3,0.02,1.2,0.08,1,2,2
25,89.5,3,0,5,0,0,4,554900,425205,122.8,44.5,123.0,0.0,5.5,0.28,0.04,1.11,0.15,0,4,1
13,89.75,1,0,2,1,0,4,561754,432621,64.4,44.4,56.0,0.0,5.5,0.14,0.03,0.54,0.13,1,3,2
7,87.0,0,0,0,1,0,4,484025,450989,24.8,31.6,46.0,0.0,5.5,0.08,0.03,0.3,0.13,0,2,1
6,85.75,0,0,0,2,0,4,203024,461356,28.2,40.0,46.0,-0.1,5.5,0.08,0.03,0.3,0.13,1,2,6
12,85.0,1,0,0,2,0,5,183558,267955,65.6,53.7,133.0,-0.1,5.5,0.25,0.04,1.25,0.19,0,2,2
12,82.8,1,0,0,2,0,5,274604,174619,60.4,56.4,155.0,0.0,5.5,0.31,0.03,1.53,0.16,0,3,9
20,82.0,2,0,3,1,0,5,252529,194504,90.6,58.4,167.0,0.0,5.5,0.38,0.04,1.92,0.18,1,2,1
19,84.4,2,0,3,2,0,5,282511,162120,89.8,81.5,167.0,0.0,5.5,0.4,0.04,2.01,0.22,1,4,1
19,76.4,2,0,3,1,0,5,245623,180460,94.8,75.1,163.0,0.0,5.5,0.4,0.04,2.01,0.21,0,5,0
13,75.0,1,0,3,1,0,4,212993,261731,57.4,61.4,76.0,0.0,5.5,0.26,0.04,1.06,0.15,1,2,0
11,73.67,1,0,3,1,0,3,94836,324700,54.6,46.1,52.0,-0.1,5.4,0.26,0.03,0.78,0.1,0,3,0
2,67.5,0,0,0,1,0,2,80258,311860,19.4,41.6,21.0,-0.1,5.4,0.08,0.04,0.16,0.07,1,2,0
1,45.0,0,0,0,0,0,1,23560,321188,12.0,4.3,0.0,-0.1,5.4,0.0,0.0,0.0,0.0,0,5,0
0,0.0,0,0,0,0,0,0,6318,282341,0.0,0.0,0.0,-0.1,5.4,0.0,0.0,0.0,0.0,1,2,1
1,1.0,0,0,0,0,0,0,10892,175702,0.0,0.5,0.0,-0.1,5.4,0.0,0.0,0.0,0.0,0,3,1
2,5.5,0,0,0,0,0,0,13444,99973,2.0,10.6,2.0,0.0,5.4,0.0,0.0,0.0,0.0,1,3,1
3,5.67,0,0,0,0,0,0,15026,67067,4.0,20.9,11.0,0.0,5.4,0.02,0.0,0.05,0.0,0,2,2
5,22.0,0,0,0,0,0,1,20421,50177,12.4,24.2,41.0,0.0,5.4,0.06,0.01,0.22,0.05,1,2,2
7,30.6,0,0,0,0,0,2,38098,38179,15.0,36.8,94.0,0.0,5.4,0.13,0.01,0.65,0.07,0,4,1
7,34.2,0,0,0,0,0,2,34621,38895,15.6,36.9,96.0,0.0,5.4,0.13,0.02,0.65,0.08,1,2,1
7,34.0,0,0,0,0,0,2,35470,39779,13.6,30.1,99.0,0.0,5.4,0.13,0.02,0.67,0.09,0,2,0
6,41.0,0,0,0,0,0,2,35401,34482,11.6,19.8,90.0,-0.1,5.3,0.16,0.02,0.62,0.09,0,2,1
5,24.25,0,0,0,0,0,1,29812,33404,3.6,17.1,60.0,-0.1,5.3,0.11,0.03,0.45,0.12,1,5,5
8,12.0,1,0,0,0,0,0,9926,30461,37.0,4.6,45.0,-0.1,5.3,0.12,0.02,0.49,0.1,0,5,1
8,7.5,1,0,0,0,0,0,8332,22437,36.4,4.0,43.0,-0.1,5.3,0.12,0.02,0.49,0.09,1,2,1
8,10.75,1,0,0,0,0,0,14439,16151,38.6,7.0,42.0,-0.1,5.3,0.12,0.02,0.47,0.09,1,3,0
8,10.75,1,0,0,0,0,0,22626,14855,38.6,7.0,42.0,0.0,5.3,0.12,0.02,0.47,0.09,0,3,1
8,15.0,1,0,0,0,0,0,23957,15734,47.4,17.4,65.0,0.0,5.3,0.13,0.01,0.52,0.04,1,3,0
3,16.5,0,0,0,1,0,0,24157,16537,12.6,29.6,37.0,0.0,5.3,0.02,0.01,0.08,0.05,0,2,1
3,21.5,0,0,0,1,0,0,23038,18735,12.6,29.9,39.0,0.0,5.3,0.02,0.02,0.08,0.07,1,3,1
13,34.33,0,3,0,0,0,0,11332,20221,53.4,33.6,2.0,0.0,4.9,0.0,0.07,0.0,0.22,1,2,1
14,30.75,0,3,0,0,0,0,23659,23776,56.4,34.1,23.0,-0.1,4.9,0.02,0.06,0.06,0.22,0,4,2
16,42.6,0,3,0,0,0,1,38762,24067,65.4,57.4,23.0,-0.1,4.9,0.01,0.08,0.06,0.39,1,2,2
17,56.8,0,3,0,0,0,2,55369,27791,69.4,58.4,48.0,0.0,4.9,0.05,0.08,0.27,0.4,0,4,1
11,65.0,0,1,0,1,0,3,58851,31049,36.2,38.9,52.0,0.0,4.9,0.07,0.05,0.36,0.27,1,3,1
7,54.2,0,0,0,1,0,3,56520,34651,19.2,37.2,56.0,0.0,4.9,0.07,0.05,0.36,0.24,0,2,0
6,62.75,0,0,0,1,0,3,49753,37526,16.2,36.7,35.0,0.0,4.9,0.08,0.06,0.3,0.24,1,2,1
5,42.0,0,0,0,1,0,2,35477,36426,7.4,13.4,35.0,0.0,4.9,0.08,0.02,0.3,0.07,0,2,1
4,22.0,0,0,0,1,0,1,19643,31970,13.0,44.9,31.0,0.0,4.9,0.05,0.03,0.19,0.11,0,3,1
4,7.75,0,0,0,0,0,0,15224,28911,16.2,43.1,25.0,0.0,4.9,0.02,0.03,0.1,0.11,1,2,1
4,6.0,0,0,0,0,0,0,12182,24862,13.2,33.1,21.0,0.0,4.9,0.02,0.02,0.1,0.06,1,4,7
11,13.8,1,0,2,0,0,0,7150,21395,46.4,44.1,45.0,0.0,4.9,0.21,0.01,1.03,0.07,0,5,12
22,30.4,2,1,5,0,0,1,8939,18200,83.2,45.8,80.0,0.0,4.9,0.39,0.01,1.94,0.07,1,2,1
22,46.4,2,1,5,1,0,2,81025,16114,85.2,45.1,88.0,0.0,4.9,0.41,0.03,2.05,0.16,0,3,2
23,63.8,2,1,5,1,0,3,92646,33261,94.4,67.6,111.0,0.0,4.9,0.42,0.06,2.09,0.28,1,2,2
24,80.0,2,1,5,1,0,4,101543,47801,104.4,106.8,121.0,0.0,4.9,0.42,0.06,2.09,0.32,0,5,2
19,89.0,1,1,3,1,0,5,104223,72729,77.6,97.1,103.0,0.0,4.9,0.23,0.06,1.16,0.32,1,2,2
9,89.0,0,0,0,1,0,5,104950,80417,41.0,104.7,80.0,0.0,4.9,0.07,0.08,0.37,0.4,0,3,6
14,86.8,1,0,0,0,0,5,33258,86814,64.4,74.1,68.0,0.0,4.9,0.04,0.05,0.21,0.25,1,3,2
14,86.8,1,0,0,0,0,5,22557,74358,62.8,67.0,71.0,0.0,4.9,0.06,0.03,0.32,0.15,0,2,5
17,87.8,1,1,0,0,0,5,18464,62824,74.4,59.7,73.0,0.0,4.9,0.08,0.03,0.39,0.14,1,2,6
21,87.8,2,1,0,0,0,5,65385,40324,98.2,59.6,98.0,0.0,4.9,0.25,0.03,1.27,0.14,0,4,2
21,87.8,2,1,0,0,0,5,77466,45929,99.2,52.8,95.0,0.0,4.9,0.24,0.01,1.21,0.06,1,2,8
23,88.0,2,1,2,0,0,5,87294,56432,101.0,73.6,156.0,0.0,4.9,0.46,0.02,2.32,0.1,0,2,9
30,88.0,3,1,5,0,0,5,100766,54671,131.6,63.3,165.0,0.0,4.9,0.48,0.02,2.42,0.11,0,2,2
27,88.0,3,0,5,0,0,5,144246,54433,127.6,35.4,174.0,0.0,4.9,0.48,0.02,2.42,0.11,1,5,5
26,84.6,3,0,5,1,0,5,106372,60669,130.8,34.3,160.0,0.0,4.9,0.39,0.02,1.94,0.1,0,5,2
26,84.4,3,0,5,1,0,5,133539,53981,133.2,42.6,197.0,0.1,5.0,0.6,0.02,3.01,0.11,1,2,16
34,81.8,4,1,6,1,0,5,440097,44047,170.6,43.4,174.0,0.1,5.0,0.54,0.02,2.72,0.09,1,3,13
38,81.8,5,1,6,1,0,5,743739,47004,203.2,52.6,196.0,0.1,5.0,0.57,0.02,2.83,0.09,0,3,2
38,77.4,5,1,6,1,0,5,948063,131463,185.4,50.6,185.0,0.2,5.1,0.6,0.02,3.02,0.09,1,3,6
39,76.2,5,1,6,0,0,5,1008698,198904,185.0,51.8,189.0,0.2,5.1,0.55,0.02,2.76,0.1,0,2,9
46,72.0,6,1,9,0,0,5,1038060,345854,225.4,65.6,178.0,0.1,5.1,0.48,0.03,2.4,0.14,1,3,20
2,30.5,0,0,0,0,0,1,3233,65267,1.0,11.9,10.0,0.0,5.8,0.05,0.01,0.1,0.02,0,2,5
7,29.33,1,0,0,0,0,1,4613,67191,40.2,12.2,29.0,-0.2,5.8,0.24,0.01,0.71,0.02,1,2,6
12,47.0,2,0,0,0,0,1,82726,48146,72.6,16.4,95.0,-0.1,5.8,0.7,0.01,2.1,0.03,1,2,2
14,55.75,2,0,0,0,0,2,145867,43967,72.6,18.7,118.0,-0.1,5.8,0.61,0.01,2.44,0.05,0,5,2
16,56.6,2,0,0,0,0,3,162136,67718,81.8,29.0,137.0,0.0,5.8,0.5,0.01,2.5,0.07,0,3,9
24,69.4,3,0,3,0,0,4,169212,89014,117.0,32.8,158.0,0.0,5.8,0.53,0.02,2.63,0.11,1,2,2
21,81.8,2,0,3,0,0,5,212325,97260,77.8,35.6,144.0,0.0,5.8,0.42,0.02,2.08,0.11,0,2,2
17,79.0,1,0,3,0,0,5,162658,106707,45.4,40.9,82.0,0.0,5.8,0.14,0.03,0.69,0.15,1,3,2
17,78.8,1,0,3,0,0,5,122728,114115,55.6,39.4,118.0,0.0,5.8,0.21,0.03,1.03,0.17,0,2,0
15,83.5,1,0,3,0,0,4,117925,109605,46.4,29.1,99.0,0.0,5.8,0.24,0.04,0.97,0.15,1,3,1
7,82.5,0,0,0,1,0,4,110934,115113,16.4,28.1,185.0,0.0,5.8,0.58,0.07,2.32,0.28,1,3,5
10,76.75,0,1,0,1,0,4,73744,115456,20.8,27.9,199.0,0.0,5.8,0.72,0.07,2.88,0.29,0,2,2
10,78.0,0,1,0,1,0,4,67013,106429,28.0,20.1,210.0,0.0,5.8,0.78,0.07,3.13,0.27,0,4,2
10,80.25,0,1,0,1,0,4,55558,93590,22.0,30.4,185.0,0.0,5.8,0.73,0.07,2.93,0.29,1,5,1
11,69.2,0,1,0,1,0,4,52798,74432,22.0,31.2,189.0,0.0,5.8,0.63,0.06,3.16,0.3,0,2,2
12,67.0,0,1,0,0,0,4,58073,56842,23.0,62.1,85.0,0.0,5.8,0.33,0.03,1.66,0.13,1,3,2
9,66.2,0,0,0,0,0,4,58024,70277,22.0,59.6,89.0,0.0,5.8,0.34,0.02,1.7,0.12,0,3,2
9,66.0,0,0,0,0,0,4,40979,74972,14.8,78.3,96.0,0.0,5.8,0.36,0.02,1.79,0.11,1,3,5
12,64.8,0,1,0,0,0,4,30956,73424,25.0,78.8,93.0,0.0,5.8,0.44,0.01,2.21,0.06,0,5,2
13,75.2,0,1,0,0,0,5,25407,70674,30.2,78.6,91.0,0.0,5.8,0.41,0.01,2.04,0.05,1,2,2
13,78.6,0,1,0,0,0,5,30994,63135,27.2,48.9,101.0,0.0,5.8,0.44,0.01,2.18,0.07,0,3,2
13,79.6,0,1,0,0,0,5,38070,45656,33.4,49.0,82.0,0.0,5.8,0.3,0.01,1.52,0.07,1,2,1
12,66.8,0,1,0,0,0,4,43273,41087,39.0,38.3,78.0,0.0,5.8,0.27,0.02,1.35,0.09,0,4,1
8,55.8,0,0,0,0,0,3,42342,46006,27.0,27.5,66.0,0.0,5.8,0.1,0.02,0.51,0.1,0,2,2
8,58.4,0,0,0,0,0,3,41439,39649,29.0,29.2,98.0,0.0,5.8,0.16,0.05,0.79,0.23,0,4,6
12,46.2,1,0,1,0,0,2,31475,34966,56.0,24.9,106.0,0.0,5.8,0.27,0.04,1.37,0.19,1,2,9
19,49.2,2,0,4,0,0,2,38764,30859,91.2,35.0,149.0,0.0,5.8,0.38,0.04,1.89,0.2,0,3,0
18,57.5,2,0,4,0,0,2,44316,35071,85.6,23.7,127.0,0.0,5.8,0.43,0.04,1.72,0.16,1,2,2
19,66.75,2,0,4,0,0,3,51269,33474,87.2,25.5,132.0,0.0,5.8,0.48,0.04,1.92,0.14,1,4,6
23,66.75,3,0,4,0,0,3,58321,42528,126.2,25.3,170.0,0.0,5.8,0.47,0.0,1.87,0.02,1,2,0
17,79.33,2,0,3,0,0,3,65799,49327,95.0,15.3,143.0,0.0,5.8,0.36,0.01,1.07,0.02,0,2,8
16,78.33,2,0,2,0,0,3,48835,55863,86.2,9.3,150.0,0.0,5.8,0.53,0.01,1.58,0.02,1,2,4
20,78.25,2,1,2,1,0,4,60541,50719,117.6,35.6,180.0,0.0,5.8,0.41,0.19,1.64,0.77,0,5,2
8,50.8,0,0,0,0,0,3,48177,25364,20.6,52.8,82.0,0.0,6.0,0.25,0.02,1.23,0.08,0,5,1
7,38.6,0,0,0,0,0,2,35011,33406,8.2,44.9,61.0,0.0,6.0,0.2,0.01,1.02,0.04,0,3,0
5,32.0,0,0,0,0,0,1,27617,33138,8.2,34.1,59.0,-0.1,5.9,0.26,0.01,1.02,0.03,1,2,1
4,16.75,0,0,0,0,0,0,24638,32898,4.2,21.2,32.0,-0.2,5.8,0.16,0.0,0.63,0.01,0,2,1
4,12.5,0,0,0,0,0,0,6393,28952,4.2,11.1,17.0,-0.2,5.8,0.07,0.0,0.29,0.01,1,3,0
3,14.33,0,0,0,0,0,0,4439,19726,4.2,10.8,8.0,-0.3,5.7,0.04,0.0,0.12,0.01,0,2,2
4,31.67,0,0,0,0,0,1,3761,12372,0.0,11.6,17.0,-0.3,5.7,0.15,0.01,0.45,0.02,1,3,4
8,25.0,1,0,0,1,0,1,3602,8765,33.0,12.0,34.0,-0.2,5.7,0.2,0.0,0.78,0.02,1,3,1
8,30.5,1,0,0,1,0,1,4332,6149,36.0,13.1,51.0,-0.1,5.7,0.21,0.0,0.83,0.02,0,2,1
8,29.25,1,0,0,1,0,1,5285,5540,39.0,12.6,80.0,-0.1,5.7,0.25,0.0,0.99,0.02,0,4,1
9,25.6,1,0,0,1,0,1,5784,4971,39.0,12.6,80.0,0.0,5.7,0.2,0.0,0.99,0.02,1,5,2
9,22.2,1,0,0,1,0,1,5644,4677,39.2,2.9,79.0,0.0,5.7,0.15,0.0,0.73,0.0,0,2,1
6,24.4,0,0,0,0,0,1,5746,4856,6.6,2.9,62.0,0.0,5.7,0.08,0.0,0.4,0.0,1,3,1
6,25.2,0,0,0,0,0,1,5654,5855,3.6,1.8,45.0,0.0,5.7,0.07,0.0,0.35,0.0,0,3,1
6,25.4,0,0,0,0,0,1,4380,5770,1.6,32.1,32.0,0.0,5.7,0.12,0.0,0.59,0.02,1,3,1
6,24.2,0,0,0,0,0,1,3509,5310,1.6,32.1,32.0,0.0,5.7,0.12,0.0,0.59,0.02,0,5,1
5,13.8,0,0,0,0,0,0,3168,5176,1.4,31.0,22.0,0.0,5.7,0.1,0.0,0.51,0.02,1,2,1
5,14.2,0,0,0,0,0,0,3091,4764,1.0,30.9,26.0,0.0,5.7,0.11,0.0,0.53,0.02,0,3,0
4,13.2,0,0,0,1,0,0,2393,3625,1.6,31.5,47.0,0.0,5.7,0.12,0.0,0.61,0.02,1,2,4
7,26.0,1,0,0,1,0,1,2338,3111,44.0,13.3,92.0,0.0,5.7,0.3,0.01,1.5,0.05,0,4,2
8,37.0,1,0,0,1,0,2,3339,3102,53.2,26.6,103.0,0.0,5.7,0.31,0.03,1.57,0.14,0,2,8
15,36.8,2,0,3,1,0,2,4035,2709,89.2,26.6,157.0,0.0,5.7,0.46,0.03,2.28,0.14,0,4,2
16,45.2,2,0,3,1,0,3,5001,2711,91.2,27.8,154.0,0.0,5.7,0.46,0.03,2.28,0.14,1,2,1
17,42.2,2,0,3,0,0,3,6830,3148,92.6,27.2,137.0,0.0,5.7,0.44,0.03,2.2,0.14,0,3,2
15,45.6,1,0,3,0,0,3,6959,4285,49.4,15.9,125.0,0.0,5.7,0.41,0.02,2.03,0.09,1,2,1
14,40.2,1,0,3,0,0,2,15367,5360,40.2,4.1,116.0,0.0,5.7,0.39,0.0,1.96,0.0,1,4,0
6,47.5,0,0,0,0,0,2,24110,6565,4.2,3.8,62.0,0.0,5.7,0.31,0.0,1.25,0.0,1,2,0
4,43.33,0,0,0,0,0,1,22657,13021,2.2,2.3,61.0,0.0,5.7,0.41,0.0,1.23,0.0,0,2,1
4,44.33,0,0,0,0,0,1,21063,13537,0.2,2.9,61.0,0.0,5.7,0.41,0.01,1.23,0.03,1,2,0
2,21.5,0,0,0,0,0,0,20767,13341,0.0,2.1,6.0,0.0,5.7,0.0,0.02,0.0,0.03,0,5,1
2,6.5,0,0,0,0,0,0,26425,22354,0.2,0.5,4.0,0.0,4.4,0.0,0.02,0.0,0.03,0,2,0
2,6.5,0,0,0,0,0,0,34615,28722,0.2,0.5,4.0,-0.1,4.4,0.0,0.02,0.0,0.03,1,3,0
1,9.0,0,0,0,0,0,0,41009,30129,0.2,0.5,4.0,-0.1,4.4,0.0,0.03,0.0,0.03,1,2,1
2,10.5,0,0,0,0,0,0,43925,31728,5.6,11.7,15.0,-0.1,4.4,0.08,0.02,0.16,0.03,0,4,0
1,12.0,0,0,0,0,0,0,44285,31243,5.4,11.2,11.0,0.0,4.4,0.16,0.0,0.16,0.0,0,3,0
1,22.0,0,0,0,1,0,0,28462,28262,9.6,21.3,32.0,0.0,4.4,0.14,0.0,0.28,0.0,1,3,2
3,39.67,0,0,0,1,0,1,24085,25883,9.6,33.0,48.0,0.0,4.4,0.12,0.0,0.35,0.01,0,4,0
3,39.67,0,0,0,1,0,1,17192,24671,9.6,33.0,48.0,0.0,4.4,0.12,0.0,0.35,0.01,1,2,0
2,53.5,0,0,0,1,0,1,13560,22818,4.2,21.8,37.0,0.0,4.4,0.1,0.0,0.19,0.01,0,5,0
2,53.5,0,0,0,1,0,1,9880,21352,4.2,21.8,37.0,0.0,4.4,0.1,0.0,0.19,0.01,1,2,0
2,75.0,0,0,0,0,0,1,6076,18929,0.0,11.7,16.0,0.0,4.4,0.07,0.01,0.07,0.01,1,2,0
0,0.0,0,0,0,0,0,0,2488,16655,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0,4,1
1,29.0,0,0,0,0,0,0,2716,13461,0.0,0.1,4.0,0.0,4.4,0.09,0.0,0.09,0.0,1,2,2
3,46.0,0,0,0,0,0,1,5799,10063,1.4,21.3,26.0,0.0,4.4,0.12,0.04,0.23,0.08,0,2,2
5,60.67,0,0,0,0,0,2,8399,9888,11.6,24.3,61.0,0.0,4.4,0.13,0.04,0.39,0.11,1,5,0
5,60.67,0,0,0,0,0,2,10782,11481,11.6,24.3,61.0,0.0,4.4,0.13,0.04,0.39,0.11,0,3,1
6,47.5,0,0,0,0,0,2,11820,16158,13.8,34.8,65.0,0.0,4.4,0.1,0.06,0.39,0.23,1,2,1
6,51.5,0,0,0,0,0,2,11465,16130,19.0,35.0,80.0,0.0,4.4,0.13,0.06,0.53,0.24,0,2,8
12,54.0,1,0,2,0,0,2,9134,15927,58.6,26.1,91.0,0.0,4.4,0.13,0.06,0.53,0.24,1,2,13
23,50.0,3,0,5,0,0,2,13582,15946,117.6,23.8,124.0,0.0,4.4,0.31,0.05,1.25,0.21,1,3,8
31,58.0,4,0,7,0,0,3,67790,19060,144.4,38.5,201.0,0.0,4.4,0.37,0.08,1.83,0.42,0,4,2
32,74.4,4,0,7,0,0,4,147683,26203,154.2,39.2,238.0,0.0,4.4,0.44,0.06,2.18,0.32,1,2,11
42,82.0,5,1,9,0,0,5,232092,37911,199.2,59.2,244.0,0.1,4.5,0.41,0.1,2.06,0.51,0,2,2
36,85.4,4,1,7,0,0,5,311939,65905,158.2,57.0,253.0,0.1,4.5,0.5,0.09,2.5,0.43,1,3,13
36,83.2,4,1,7,0,0,5,377338,80930,157.4,56.6,244.0,0.1,4.5,0.61,0.09,3.04,0.43,0,2,6
34,83.2,4,1,5,0,0,5,801302,104248,182.8,64.6,243.0,0.2,4.6,0.61,0.05,3.03,0.25,0,2,2
34,83.2,4,1,5,0,0,5,992177,110312,170.8,65.1,238.0,0.3,4.7,0.62,0.05,3.09,0.24,1,3,2
25,83.6,3,0,3,0,0,5,963133,152474,120.6,57.8,253.0,0.2,4.7,0.7,0.01,3.52,0.06,0,3,2
25,83.6,3,0,3,0,0,5,913661,235225,130.6,61.0,279.0,0.2,4.7,0.74,0.02,3.72,0.1,1,4,5
17,89.0,1,1,0,0,0,5,858304,455388,63.6,71.3,276.0,0.1,4.6,0.56,0.02,2.78,0.12,1,2,6
17,87.8,1,1,0,0,0,5,400618,546038,48.0,50.0,276.0,-0.1,4.5,0.58,0.02,2.92,0.11,0,2,2
17,82.4,1,1,0,0,0,5,146621,585158,56.4,39.1,263.0,-0.2,4.5,0.53,0.02,2.63,0.11,1,5,2
17,78.6,1,1,0,0,0,5,104790,692359,60.4,27.5,242.0,-0.4,4.3,0.44,0.02,2.21,0.09,0,2,1
8,74.6,0,0,0,1,0,5,70273,71127,35.2,45.6,70.0,0.0,5.4,0.11,0.06,0.57,0.28,0,2,2
9,78.8,0,0,0,1,0,5,73237,100054,37.4,57.3,87.0,-0.1,5.4,0.12,0.05,0.62,0.27,1,3,1
8,72.2,0,0,0,1,0,5,70839,99786,29.0,55.9,76.0,-0.1,5.4,0.12,0.04,0.6,0.18,1,2,0
7,67.75,0,0,0,0,0,4,80098,88343,14.4,52.0,67.0,0.0,5.4,0.1,0.04,0.41,0.17,0,4,1
6,59.0,0,0,0,0,0,3,75455,88358,6.2,28.4,60.0,-0.1,5.3,0.17,0.01,0.67,0.05,0,3,1
5,58.0,0,0,0,0,0,3,25638,81973,6.2,26.7,56.0,-0.1,5.3,0.15,0.03,0.6,0.12,1,3,0
3,38.75,0,0,0,1,0,2,25913,59634,5.0,13.5,33.0,-0.2,5.2,0.12,0.03,0.48,0.11,0,4,8
10,44.0,1,0,2,1,0,2,22491,47843,45.4,23.2,64.0,-0.2,5.2,0.26,0.02,1.05,0.1,1,2,2
12,50.2,1,0,2,1,0,3,17440,40342,47.0,26.5,74.0,-0.2,5.2,0.23,0.02,1.16,0.1,0,5,2
13,59.2,1,0,2,1,0,4,18066,29689,52.4,18.6,60.0,-0.1,5.2,0.15,0.02,0.75,0.1,1,2,13
25,63.4,3,0,5,1,0,4,22088,23458,122.8,24.9,127.0,-0.1,5.2,0.44,0.0,2.19,0.02,1,2,9
34,77.4,4,0,8,0,0,5,86378,20349,162.6,54.3,148.0,0.0,5.2,0.46,0.05,2.28,0.26,0,4,-2
24,67.0,3,0,6,0,1,5,259157,24472,122.2,45.3,114.0,0.1,5.3,0.34,0.05,1.71,0.27,1,2,0
22,65.0,3,0,6,0,1,4,264084,133805,120.6,42.0,104.0,0.1,5.3,0.4,0.07,1.6,0.27,0,2,0
20,56.67,3,0,6,0,1,3,262815,177196,111.2,39.6,99.0,0.0,5.2,0.52,0.09,1.56,0.26,1,5,7
14,60.67,2,0,5,1,1,3,262101,194112,79.0,47.5,73.0,0.0,5.2,0.21,0.09,0.62,0.27,0,3,2
7,67.0,1,0,2,1,1,3,252316,223702,44.0,19.9,92.0,0.0,5.2,0.27,0.01,0.81,0.03,1,2,1
10,75.0,1,0,2,1,0,3,107917,232881,44.0,21.6,95.0,-0.1,5.2,0.39,0.01,1.16,0.03,0,2,0
