points_last_5,minutes_per_game_last_5,goals_last_5,assists_last_5,clean_sheets_last_5,bonus_points_last_5,goals_conceded_last_5,yellow_cards_last_5,red_cards_last_5,starts_last_5,transfers_in_last_5,transfers_out_last_5,influence_last_5,creativity_last_5,threat_last_5,player_price_diff_last_5,player_price,xG_per_game_last_5,xA_per_game_last_5,xG_conceded_per_game_last_5,xG_sum_last_5,xA_sum_last_5,xGoals_Conceeded_sum_last_5,home_away_current,fdr_current,actual_gw_points
28,90.0,1,1,2,4,5,1,0,5,291213,151119,159.2,74.2,63.0,0.1,4.5,0.06,0.16,5.35,0.31,0.82,5.55,1,2,1
15,90.0,0,0,2,1,5,2,0,5,323626,153001,110.0,42.6,49.0,0.0,4.4,0.04,0.03,5.35,0.2,0.13,5.04,0,2,1
15,90.0,0,0,2,1,5,2,0,5,152594,149403,119.8,21.7,55.0,0.0,4.4,0.04,0.02,5.35,0.2,0.09,6.39,1,3,1
9,90.0,0,0,1,0,8,2,0,5,110769,126829,98.2,22.7,58.0,-0.1,4.4,0.06,0.02,5.35,0.29,0.11,7.85,0,2,8
17,90.0,0,0,2,2,6,1,0,5,102114,102346,95.4,33.7,61.0,-0.1,4.4,0.07,0.03,5.35,0.36,0.14,6.32,1,3,6
17,90.0,0,0,2,2,6,1,0,5,105375,75964,107.0,34.2,60.0,-0.1,4.4,0.07,0.04,5.35,0.35,0.19,7.24,1,3,6
22,90.0,0,0,3,2,5,0,0,5,93120,68015,110.0,24.3,33.0,0.0,4.4,0.04,0.04,5.35,0.18,0.19,7.64,0,2,6
27,90.0,0,0,4,2,3,0,0,5,150722,60180,90.6,34.9,35.0,0.0,4.4,0.04,0.04,5.35,0.18,0.19,6.17,0,4,1
27,90.0,0,0,4,2,2,0,0,5,215544,52173,99.8,23.8,28.0,0.1,4.5,0.02,0.03,5.35,0.09,0.16,5.33,1,5,1
20,90.0,0,0,3,0,5,0,0,5,265726,52066,90.6,13.3,36.0,0.1,4.5,0.01,0.01,5.35,0.06,0.07,7.22,0,2,0
14,90.0,0,0,2,0,8,1,0,5,339488,62149,106.2,28.2,32.0,0.1,4.5,0.03,0.02,5.35,0.14,0.09,7.7,1,3,5
13,90.0,0,0,2,0,8,2,0,5,386461,134746,105.0,28.1,38.0,0.1,4.5,0.04,0.02,5.35,0.19,0.1,7.88,0,3,6
13,90.0,0,0,2,0,8,2,0,5,324655,153044,117.0,37.9,41.0,0.2,4.6,0.07,0.06,5.35,0.37,0.29,8.82,1,3,1
13,90.0,0,0,2,0,8,2,0,5,260061,154261,111.2,59.4,45.0,0.1,4.6,0.07,0.13,5.35,0.37,0.67,8.46,0,5,1
13,90.0,0,0,2,0,7,2,0,5,216498,169253,126.2,58.7,30.0,0.1,4.6,0.07,0.13,5.35,0.33,0.67,7.49,1,2,2
15,90.0,0,0,2,0,5,1,0,5,159059,183222,131.8,48.6,47.0,0.1,4.6,0.12,0.13,5.35,0.61,0.64,6.05,0,3,1
11,90.0,0,0,1,0,6,1,0,5,137694,124725,161.4,59.4,43.0,0.1,4.6,0.11,0.14,5.35,0.56,0.71,6.19,1,2,1
6,90.0,0,0,0,0,9,1,0,5,121763,123066,157.0,40.3,32.0,0.0,4.6,0.08,0.1,5.35,0.38,0.52,6.35,0,4,1
6,90.0,0,0,0,0,9,1,0,5,113993,143703,144.0,20.4,47.0,0.0,4.6,0.14,0.03,5.35,0.7,0.16,7.93,0,2,0
5,90.0,0,0,0,0,9,2,0,5,107505,134279,145.0,41.6,49.0,0.0,4.6,0.14,0.13,5.35,0.7,0.66,7.86,0,4,1
4,90.0,0,0,0,0,9,3,0,5,86996,121710,121.2,36.7,32.0,0.0,4.6,0.11,0.13,5.35,0.57,0.63,9.78,1,2,5
8,90.0,0,0,1,0,8,3,0,5,64575,116197,86.0,26.0,28.0,0.0,4.6,0.11,0.11,5.35,0.57,0.55,8.99,0,3,-2
5,90.0,0,0,1,0,11,4,0,5,62704,112895,71.8,25.1,32.0,0.0,4.6,0.11,0.12,5.35,0.57,0.59,10.08,1,2,6
10,90.0,0,0,2,0,9,4,0,5,87085,97676,90.6,23.5,15.0,0.0,4.6,0.05,0.11,5.35,0.25,0.57,8.37,1,4,7
17,90.0,0,0,3,1,7,3,0,5,107739,96137,91.6,12.7,36.0,0.0,4.6,0.06,0.03,5.35,0.28,0.16,8.87,1,2,5
21,90.0,0,0,4,1,6,3,0,5,135295,98457,100.6,13.1,36.0,0.0,4.6,0.02,0.03,5.35,0.09,0.16,7.17,0,2,2
18,90.0,0,0,3,1,7,2,0,5,166004,95861,114.6,24.1,49.0,0.0,4.6,0.04,0.04,5.35,0.2,0.18,7.67,1,2,9
29,90.0,0,0,4,4,1,1,0,5,193495,111135,150.4,38.8,49.0,0.0,4.6,0.04,0.03,5.35,0.2,0.15,5.35,0,5,0
6,89.2,0,0,0,0,9,1,0,5,9415,28280,61.6,125.4,7.0,0.0,4.4,0.01,0.13,3.68,0.07,0.65,8.03,0,2,1
5,89.2,0,0,0,0,9,2,0,5,11273,32722,61.6,117.1,9.0,-0.1,4.4,0.01,0.11,3.68,0.07,0.56,7.57,1,2,1
6,86.6,0,0,0,0,7,2,0,5,16950,32287,58.2,108.8,11.0,-0.1,4.4,0.02,0.11,3.68,0.08,0.57,5.35,1,2,5
9,86.6,0,0,1,0,6,3,0,5,18147,30853,46.6,65.6,13.0,-0.1,4.4,0.03,0.04,3.68,0.15,0.2,4.91,0,5,-3
5,75.8,0,0,1,0,6,3,1,5,16438,29238,30.4,27.2,6.0,-0.1,4.4,0.02,0.02,3.68,0.08,0.08,7.82,0,3,0
4,73.25,0,0,1,0,5,2,1,4,15363,28481,27.2,26.4,6.0,0.0,4.4,0.02,0.02,3.68,0.08,0.07,6.8,1,2,0
3,73.0,0,0,1,0,5,1,1,4,14162,26614,20.2,29.5,4.0,0.0,4.4,0.02,0.02,3.68,0.08,0.07,6.29,0,2,1
3,76.0,0,0,1,0,5,1,1,4,7475,23946,30.4,28.2,2.0,0.0,4.4,0.02,0.02,3.68,0.07,0.07,7.44,1,3,0
-2,71.5,0,0,0,0,7,1,1,4,5694,19173,28.4,49.8,0.0,0.0,4.4,0.0,0.04,3.68,0.0,0.16,7.94,0,2,6
7,85.0,0,0,1,0,5,1,0,4,3192,15675,38.2,51.2,2.0,0.0,4.4,0.02,0.04,3.68,0.06,0.15,4.5,1,3,8
15,86.0,0,0,2,2,5,1,0,5,3475,7513,58.0,85.9,15.0,0.0,4.4,0.04,0.08,3.68,0.18,0.38,6.08,1,3,1
16,76.2,0,0,2,2,4,1,0,5,4315,5572,55.6,82.2,15.0,0.0,4.4,0.04,0.07,3.68,0.18,0.37,5.73,0,2,0
15,73.0,0,0,2,2,2,1,0,4,3836,6800,39.8,66.6,15.0,0.0,4.4,0.04,0.08,3.68,0.18,0.34,3.69,0,4,0
15,73.33,0,0,2,2,0,0,0,3,3226,7240,36.6,37.4,15.0,0.0,4.4,0.06,0.08,3.68,0.18,0.24,2.47,1,5,0
9,65.0,0,0,1,2,0,0,0,2,2470,7085,20.6,35.6,13.0,0.0,4.4,0.06,0.12,3.68,0.12,0.23,1.76,0,2,0
1,40.0,0,0,0,0,0,0,0,1,2096,7917,0.8,0.9,0.0,0.0,4.4,0.0,0.0,3.68,0.0,0.0,0.18,1,3,0
0,0.0,0,0,0,0,0,0,0,0,670,8862,0.0,0.0,0.0,0.0,4.4,0.0,0.0,3.68,0.0,0.0,0.0,0,3,6
6,80.0,0,0,1,0,0,0,0,1,294,6832,13.0,29.5,3.0,0.0,4.4,0.04,0.1,3.68,0.04,0.1,1.48,1,3,1
7,79.5,0,0,1,0,2,0,0,2,629,5042,25.2,60.5,5.0,0.0,4.4,0.02,0.12,3.68,0.04,0.24,2.46,0,5,2
9,78.67,0,0,1,0,3,0,0,3,972,4369,29.8,60.9,7.0,0.0,4.4,0.01,0.08,3.68,0.04,0.24,3.3,1,2,6
15,75.25,0,0,2,0,3,0,0,4,2271,3426,35.0,66.3,11.0,0.0,4.4,0.03,0.06,3.68,0.11,0.24,3.83,0,3,1
16,60.4,0,0,2,0,4,0,0,4,5663,2514,35.4,66.4,11.0,0.0,4.4,0.02,0.05,3.68,0.11,0.24,4.03,1,2,0
10,55.5,0,0,1,0,4,0,0,3,6281,2885,22.4,36.9,8.0,0.0,4.4,0.02,0.04,3.68,0.07,0.14,2.55,0,4,1
10,39.5,0,0,1,0,2,0,0,2,6190,3742,10.6,7.4,8.0,0.0,4.4,0.02,0.0,3.68,0.07,0.01,1.65,0,2,1
9,24.75,0,0,1,0,2,0,0,1,6074,3827,10.2,9.3,6.0,0.0,4.4,0.02,0.0,3.68,0.07,0.02,0.81,0,4,5
8,31.0,0,1,0,0,3,0,0,1,4954,3566,17.0,6.7,29.0,0.0,4.4,0.02,0.02,3.68,0.06,0.06,2.82,1,2,6
13,51.25,0,1,1,0,2,0,0,2,3564,3265,34.2,42.1,36.0,0.0,4.4,0.05,0.02,3.68,0.19,0.08,3.08,0,3,-2
11,59.0,0,1,1,0,8,1,0,3,5566,3367,34.2,52.9,40.0,0.0,4.4,0.04,0.02,3.68,0.19,0.09,6.04,1,2,6
16,74.0,0,1,2,0,8,1,0,4,10631,3253,43.2,52.8,42.0,0.0,4.4,0.04,0.02,3.68,0.19,0.1,6.81,1,4,1
16,79.4,0,1,2,0,7,1,0,4,15698,3708,42.6,50.9,46.0,0.0,4.4,0.05,0.02,3.68,0.23,0.1,7.58,1,2,7
18,79.4,0,0,3,1,6,1,0,4,16761,5411,45.8,49.9,19.0,0.0,4.4,0.03,0.02,3.68,0.17,0.08,5.88,0,2,2
14,76.2,0,0,2,1,7,1,0,4,18532,5937,42.6,15.1,12.0,0.0,4.4,0.01,0.01,3.68,0.04,0.07,6.0,1,2,6
22,76.2,0,0,3,1,1,0,0,4,18515,6760,52.8,6.2,8.0,0.0,4.4,0.01,0.01,3.68,0.04,0.07,3.68,0,5,1
14,90.0,0,0,2,2,10,2,0,5,64184,39887,95.8,14.1,6.0,0.0,4.5,0.02,0.05,5.68,0.12,0.26,13.32,0,2,6
12,90.0,0,0,2,0,10,2,0,5,67881,45942,83.6,14.6,8.0,0.0,4.5,0.02,0.05,5.68,0.12,0.26,10.89,1,3,1
12,90.0,0,0,2,0,9,2,0,5,28560,46613,92.6,12.5,2.0,0.0,4.5,0.0,0.05,5.68,0.0,0.25,8.82,1,2,2
13,86.0,0,0,2,0,8,2,0,5,34166,35222,81.6,9.0,19.0,0.0,4.5,0.01,0.01,5.68,0.03,0.07,6.12,0,4,0
14,85.0,0,0,2,0,3,1,0,4,30678,44425,71.6,8.8,19.0,0.0,4.5,0.01,0.02,5.68,0.03,0.07,3.86,0,3,0
9,83.33,0,0,1,0,3,0,0,3,19110,48174,49.6,2.3,19.0,0.0,4.5,0.01,0.01,5.68,0.03,0.02,2.58,1,3,0
3,80.0,0,0,0,0,3,0,0,2,15549,49972,31.0,0.9,17.0,0.0,4.5,0.02,0.0,5.68,0.03,0.01,2.28,0,4,0
2,70.0,0,0,0,0,1,0,0,1,10611,49050,14.4,0.4,17.0,0.0,4.5,0.03,0.0,5.68,0.03,0.0,0.55,1,2,0
0,0.0,0,0,0,0,0,0,0,0,508,48289,0.0,0.0,0.0,-0.1,4.4,0.0,0.0,5.68,0.0,0.0,0.0,0,5,0
0,0.0,0,0,0,0,0,0,0,0,329,30069,0.0,0.0,0.0,-0.1,4.4,0.0,0.0,5.68,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,0,0,296,18991,0.0,0.0,0.0,-0.1,4.4,0.0,0.0,5.68,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,0,0,167,12279,0.0,0.0,0.0,-0.1,4.4,0.0,0.0,5.68,0.0,0.0,0.0,0,4,1
1,90.0,0,0,0,0,3,0,0,1,270,8673,27.0,0.5,0.0,-0.1,4.4,0.0,0.0,5.68,0.0,0.0,3.97,1,2,0
1,90.0,0,0,0,0,3,0,0,1,1777,5616,27.0,0.5,0.0,0.0,4.4,0.0,0.0,5.68,0.0,0.0,3.97,0,2,0
1,90.0,0,0,0,0,3,0,0,1,2042,4743,27.0,0.5,0.0,0.0,4.4,0.0,0.0,5.68,0.0,0.0,3.97,1,5,1
2,50.0,0,0,0,0,3,0,0,1,2144,4374,34.0,0.8,2.0,0.0,4.4,0.0,0.0,5.68,0.0,0.0,4.03,0,3,2
4,63.33,0,0,0,0,4,0,0,2,2639,4144,51.6,1.2,4.0,0.0,4.4,0.0,0.03,5.68,0.0,0.1,6.22,1,2,7
10,58.0,0,0,1,1,1,0,0,2,3435,3753,50.2,1.2,4.0,0.0,4.4,0.0,0.04,5.68,0.0,0.11,3.21,0,2,0
10,58.0,0,0,1,1,1,0,0,2,2035,4347,50.2,1.2,4.0,0.0,4.4,0.0,0.04,5.68,0.0,0.11,3.21,1,2,2
12,66.0,0,0,1,1,2,0,0,3,1814,4430,86.4,1.5,4.0,0.0,4.4,0.0,0.03,5.68,0.0,0.12,5.05,1,3,1
12,86.0,0,0,1,1,4,0,0,4,2592,3989,92.6,1.7,6.0,0.0,4.4,0.01,0.03,5.68,0.03,0.12,6.64,0,4,1
11,65.75,0,0,1,1,4,0,0,3,3081,3589,85.4,1.4,4.0,0.0,4.4,0.01,0.0,5.68,0.03,0.02,5.4,1,2,0
4,63.0,0,0,0,0,4,0,0,2,2482,3467,59.8,0.9,4.0,0.0,4.4,0.01,0.0,5.68,0.03,0.01,4.44,0,2,0
4,63.0,0,0,0,0,4,0,0,2,2517,2916,59.8,0.9,4.0,0.0,4.4,0.01,0.0,5.68,0.03,0.01,4.44,1,3,0
2,49.5,0,0,0,0,3,0,0,1,3246,2150,23.6,0.6,4.0,0.0,4.4,0.02,0.0,5.68,0.03,0.0,2.6,0,2,0
1,9.0,0,0,0,0,1,0,0,0,2608,2242,10.4,0.1,0.0,0.0,4.4,0.0,0.0,5.68,0.0,0.0,0.95,0,2,0
0,0.0,0,0,0,0,0,0,0,0,1722,2017,0.0,0.0,0.0,0.0,4.4,0.0,0.0,5.68,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,0,0,1489,1919,0.0,0.0,0.0,0.0,4.4,0.0,0.0,5.68,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,0,0,1359,1735,0.0,0.0,0.0,0.0,4.4,0.0,0.0,5.68,0.0,0.0,0.0,1,4,0
0,0.0,0,0,0,0,0,0,0,0,691,1756,0.0,0.0,0.0,0.0,4.4,0.0,0.0,5.68,0.0,0.0,0.0,1,2,2
2,90.0,0,0,0,0,1,0,0,1,554,1534,26.6,0.5,4.0,0.0,4.4,0.08,0.01,5.68,0.08,0.01,1.01,0,2,6
8,90.0,0,0,1,0,1,0,0,2,639,1419,54.6,1.4,4.0,0.0,4.4,0.04,0.01,5.68,0.08,0.02,1.64,1,5,-3
5,90.0,0,0,1,0,5,0,1,3,999,1393,66.4,1.5,4.0,0.0,4.4,0.03,0.01,5.68,0.08,0.02,5.68,0,2,0
20,83.25,1,0,2,4,8,0,1,4,60984,35250,83.4,8.7,41.0,0.0,4.5,0.24,0.02,0.0,0.96,0.08,12.73,0,2,5
18,83.25,1,0,2,3,8,1,1,4,105126,46532,79.6,9.6,41.0,0.0,4.5,0.24,0.02,0.0,0.96,0.09,10.3,1,3,1
21,90.0,1,0,2,3,7,1,0,4,168507,60908,89.0,8.8,41.0,0.0,4.5,0.24,0.02,0.0,0.96,0.09,5.57,1,2,2
23,90.0,1,0,2,3,8,1,0,5,221403,55743,109.8,9.6,41.0,0.0,4.5,0.19,0.02,0.0,0.96,0.09,6.14,0,4,1
17,90.0,0,0,2,2,5,1,0,5,224762,81739,93.0,10.1,6.0,0.0,4.5,0.0,0.02,0.0,0.0,0.09,5.39,0,3,2
11,90.0,0,0,1,0,6,1,0,5,182675,96178,88.0,4.3,2.0,0.0,4.5,0.0,0.01,0.0,0.0,0.03,5.43,1,3,2
8,90.0,0,0,0,0,7,0,0,5,144520,99667,91.4,3.2,2.0,0.0,4.5,0.0,0.01,0.0,0.0,0.03,5.82,0,4,1
8,90.0,0,0,0,0,8,0,0,5,68766,94424,92.2,3.1,0.0,0.0,4.5,0.0,0.01,0.0,0.0,0.03,7.17,1,2,0
6,90.0,0,0,0,0,9,1,0,5,23887,85696,78.0,3.8,2.0,0.0,4.5,0.0,0.01,0.0,0.0,0.04,8.01,0,5,0
5,90.0,0,0,0,0,11,1,0,5,21596,67534,78.6,3.2,2.0,0.0,4.5,0.0,0.01,0.0,0.0,0.03,8.72,1,2,0
3,90.0,0,0,0,0,10,1,0,4,23302,54623,60.0,2.9,2.0,0.0,4.5,0.0,0.01,0.0,0.0,0.03,7.4,1,2,0
1,90.0,0,0,0,0,9,1,0,3,18998,50005,44.6,2.5,2.0,0.0,4.5,0.0,0.01,0.0,0.0,0.02,6.71,0,4,0
0,90.0,0,0,0,0,6,1,0,2,17285,63927,34.4,1.6,2.0,0.0,4.5,0.0,0.0,0.0,0.0,0.01,3.63,1,2,0
0,90.0,0,0,0,0,4,0,0,1,8780,78817,27.8,0.1,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,2.22,0,2,0
0,0.0,0,0,0,0,0,0,0,0,7352,77253,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0
0,0.0,0,0,0,0,0,0,0,0,3104,78470,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,0,0,2034,76333,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1
1,15.0,0,0,0,0,0,0,0,0,2565,52752,11.8,0.1,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,1.19,0,2,1
2,52.5,0,0,0,0,2,0,0,1,3768,31440,26.8,0.9,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.01,2.87,1,2,2
4,65.0,0,0,0,0,3,0,0,2,5320,22870,67.4,1.3,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.01,4.71,1,3,1
5,67.5,0,0,0,0,5,0,0,3,6473,17007,89.2,2.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.02,6.36,0,4,0
5,67.5,0,0,0,0,5,0,0,3,6886,10886,89.2,2.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.02,6.36,1,2,0
4,85.0,0,0,0,0,5,0,0,3,5565,10259,77.4,1.9,0.0,0.0,4.5,0.0,0.01,0.0,0.0,0.02,5.17,0,2,0
3,82.5,0,0,0,0,3,0,0,2,4984,10102,62.4,1.1,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.01,3.49,1,3,0
1,75.0,0,0,0,0,2,0,0,1,5803,9081,21.8,0.7,0.0,0.0,4.5,0.0,0.01,0.0,0.0,0.01,1.65,0,2,0
0,0.0,0,0,0,0,0,0,0,0,5434,8307,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,0,0,4733,7559,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,0,0,4374,6936,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,0,0,3861,6536,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0
0,0.0,0,0,0,0,0,0,0,0,1580,6638,0.0,0.0,0.0,-0.1,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,0,0,874,5563,0.0,0.0,0.0,-0.1,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,0,0,647,5047,0.0,0.0,0.0,-0.1,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0
0,0.0,0,0,0,0,0,0,0,0,651,4905,0.0,0.0,0.0,-0.1,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1
7,90.0,0,0,1,0,10,1,0,4,26080,21322,55.0,22.9,6.0,0.0,4.5,0.0,0.03,6.84,0.0,0.13,12.04,0,2,7
8,90.0,0,0,1,1,10,1,0,4,26227,34874,55.8,46.8,0.0,0.0,4.5,0.0,0.05,6.84,0.0,0.21,9.61,1,3,1
8,90.0,0,0,1,1,9,1,0,4,18398,34385,67.4,59.3,4.0,0.0,4.5,0.0,0.06,6.84,0.0,0.25,7.54,1,2,0
7,90.0,0,0,1,1,8,1,0,4,22869,29343,60.8,63.0,9.0,0.0,4.5,0.01,0.1,6.84,0.05,0.4,4.86,0,4,1
9,90.0,0,0,1,1,5,0,0,4,21969,29466,74.8,64.3,9.0,0.0,4.5,0.01,0.1,6.84,0.05,0.4,4.11,0,3,1
10,90.0,0,0,1,1,6,1,0,5,11209,27747,96.2,80.1,16.0,0.0,4.5,0.01,0.12,6.84,0.06,0.61,5.43,1,3,1
4,90.0,0,0,0,0,7,2,0,5,13267,16762,82.8,58.2,16.0,-0.1,4.4,0.01,0.11,6.84,0.06,0.55,5.82,0,4,2
5,90.0,0,1,0,1,8,3,0,5,11683,16877,94.8,81.5,14.0,-0.1,4.4,0.01,0.17,6.84,0.06,0.85,7.17,1,2,4
9,90.0,0,2,0,1,9,3,0,5,7920,16236,117.2,79.3,17.0,-0.1,4.4,0.01,0.18,6.84,0.04,0.88,8.01,0,5,4
12,90.0,0,3,0,2,11,3,0,5,8612,12088,146.2,88.3,38.0,-0.1,4.4,0.02,0.21,6.84,0.1,1.05,8.72,1,2,6
17,86.8,0,3,1,2,10,2,0,5,21313,9786,139.6,76.4,35.0,-0.1,4.4,0.02,0.17,6.84,0.09,0.86,7.62,1,2,6
22,83.0,0,3,2,2,9,1,0,5,33992,9198,152.6,78.7,37.0,0.0,4.4,0.02,0.17,6.84,0.09,0.86,7.96,0,4,1
21,83.0,0,2,2,1,9,0,0,5,55461,9686,154.6,64.1,35.0,0.0,4.4,0.02,0.1,6.84,0.09,0.5,8.85,1,2,1
18,81.2,0,1,2,1,9,0,0,5,102868,10887,139.6,54.3,43.0,0.0,4.4,0.05,0.05,6.84,0.25,0.25,7.79,0,2,1
15,79.6,0,0,2,0,7,0,0,5,109103,22223,111.0,74.2,33.0,0.0,4.4,0.04,0.07,6.84,0.2,0.33,7.33,1,5,2
11,82.8,0,0,1,0,8,0,0,5,98750,38027,121.4,96.3,29.0,0.0,4.4,0.04,0.07,6.84,0.2,0.37,8.75,0,3,2
7,86.6,0,0,0,0,9,0,0,5,104588,56706,119.6,119.7,31.0,0.0,4.4,0.04,0.1,6.84,0.2,0.49,9.91,1,2,6
12,86.6,0,0,1,0,6,0,0,5,100006,61846,103.0,119.2,38.0,0.0,4.4,0.05,0.11,6.84,0.24,0.56,8.09,0,2,5
16,88.4,0,1,1,1,6,0,0,5,67102,63891,117.2,137.5,30.0,0.0,4.4,0.01,0.14,6.84,0.05,0.68,9.42,1,2,2
17,90.0,0,1,1,1,5,0,0,5,83586,58967,132.0,120.0,56.0,0.0,4.4,0.04,0.09,6.84,0.2,0.44,9.5,1,3,5
20,90.0,0,2,1,2,6,0,0,5,98454,57856,138.0,121.2,64.0,0.0,4.4,0.04,0.1,6.84,0.2,0.51,9.51,0,4,2
20,90.0,0,2,1,2,6,0,0,5,122006,49237,140.8,93.5,66.0,0.1,4.5,0.04,0.08,6.84,0.2,0.38,8.99,1,2,6
20,90.0,0,2,1,2,6,0,0,5,123945,50084,134.8,69.9,65.0,0.1,4.5,0.03,0.06,6.84,0.16,0.32,8.01,0,2,1
16,90.0,0,1,1,1,6,0,0,5,154570,52762,118.4,47.4,61.0,0.1,4.5,0.03,0.06,6.84,0.16,0.32,7.16,1,3,11
25,90.0,0,2,2,3,5,0,0,5,210402,54730,114.6,51.0,36.0,0.1,4.5,0.0,0.17,6.84,0.0,0.87,7.69,0,2,1
21,90.0,0,1,2,2,6,0,0,5,424221,63114,103.6,44.1,46.0,0.2,4.6,0.01,0.19,6.84,0.03,0.96,7.91,0,2,1
20,90.0,0,1,2,2,8,0,0,5,449588,71446,96.4,63.7,46.0,0.1,4.6,0.01,0.2,6.84,0.03,0.99,7.75,1,3,2
16,90.0,0,1,1,2,9,0,0,5,445786,109509,110.8,80.5,65.0,0.1,4.6,0.01,0.21,6.84,0.07,1.06,7.17,0,3,6
21,90.0,0,1,2,2,7,0,0,5,409617,145065,108.2,99.9,65.0,0.1,4.6,0.01,0.2,6.84,0.07,0.98,7.27,1,4,1
11,90.0,0,0,1,0,10,0,0,5,347644,179225,92.8,101.4,54.0,0.1,4.6,0.02,0.09,6.84,0.08,0.46,5.92,1,2,2
12,90.0,0,0,1,0,8,0,0,5,132562,185710,92.4,86.3,38.0,0.0,4.6,0.01,0.05,6.84,0.05,0.27,5.06,0,2,7
18,90.0,0,0,2,1,5,0,0,5,73289,188512,101.4,66.2,39.0,0.0,4.6,0.02,0.05,6.84,0.1,0.23,4.18,1,5,-1
15,90.0,0,0,2,1,8,1,0,5,71390,200558,92.6,52.7,14.0,-0.1,4.5,0.01,0.03,6.84,0.06,0.16,6.84,0,2,0
12,85.4,0,0,2,0,8,2,0,5,15789,19852,68.0,45.8,13.0,0.0,4.5,0.04,0.04,0.0,0.19,0.22,11.87,0,2,0
7,84.25,0,0,1,0,8,1,0,4,19429,22927,43.8,29.2,13.0,0.0,4.5,0.05,0.05,0.0,0.19,0.2,9.14,1,3,0
6,84.0,0,0,1,0,6,1,0,3,13657,31233,28.4,25.7,13.0,0.0,4.5,0.06,0.04,0.0,0.19,0.13,6.6,1,2,0
6,81.0,0,0,1,0,4,0,0,2,12230,31497,19.8,25.0,13.0,-0.1,4.4,0.1,0.06,0.0,0.19,0.13,3.35,0,4,0
6,90.0,0,0,1,0,0,0,0,1,10859,30778,13.0,24.1,9.0,-0.1,4.4,0.19,0.13,0.0,0.19,0.13,1.28,0,3,0
0,0.0,0,0,0,0,0,0,0,0,4119,30793,0.0,0.0,0.0,-0.1,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,0,0,546,30871,0.0,0.0,0.0,-0.1,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
0,0.0,0,0,0,0,0,0,0,0,458,21120,0.0,0.0,0.0,-0.1,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,0,0,600,14974,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,5,7
7,74.0,1,0,0,0,2,0,0,1,724,10050,47.4,1.8,33.0,0.0,4.4,0.55,0.02,0.0,0.55,0.02,1.1,1,2,0
7,74.0,1,0,0,0,2,0,0,1,3692,5898,47.4,1.8,33.0,0.0,4.4,0.55,0.02,0.0,0.55,0.02,1.1,1,2,0
7,74.0,1,0,0,0,2,0,0,1,4470,3766,47.4,1.8,33.0,0.0,4.4,0.55,0.02,0.0,0.55,0.02,1.1,0,4,0
7,51.5,1,0,0,0,4,0,0,1,5374,3650,63.2,16.6,33.0,0.0,4.4,0.28,0.02,0.0,0.55,0.05,3.61,1,2,0
7,51.5,1,0,0,0,4,0,0,1,5888,4004,63.2,16.6,33.0,0.0,4.4,0.28,0.02,0.0,0.55,0.05,3.61,0,2,1
1,50.5,0,0,0,0,4,0,0,1,6166,4371,25.6,18.1,8.0,0.0,4.4,0.02,0.02,0.0,0.04,0.04,4.08,1,5,0
1,50.5,0,0,0,0,4,0,0,1,3503,5036,25.6,18.1,8.0,0.0,4.4,0.02,0.02,0.0,0.04,0.04,4.08,0,3,2
