season,gameweek,team,opponent_team,is_home,lagged_GC_1,lagged_GC_2,lagged_GC_3,lagged_GC_4,lagged_GC_5,lagged_GS_1,lagged_GS_2,lagged_GS_3,lagged_GS_4,lagged_GS_5,days_rest,days_till_next,opponent_lagged_GC_1,opponent_lagged_GC_2,opponent_lagged_GC_3,opponent_lagged_GC_4,opponent_lagged_GC_5,opponent_lagged_GS_1,opponent_lagged_GS_2,opponent_lagged_GS_3,opponent_lagged_GS_4,opponent_lagged_GS_5,opponent_days_rest,opponent_days_till_next,goals_conceded
2324,31,19,18,1,4.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,3.0,0.0,1.0,2.0,2.0,0.0,4.0,3.0,1.0,3.0,4.0,1
2324,31,18,19,0,1.0,3.0,0.0,1.0,2.0,2.0,0.0,4.0,3.0,1.0,3.0,4.0,4.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,3.0,1
2324,31,1,12,1,0.0,1.0,0.0,1.0,0.0,0.0,2.0,6.0,4.0,5.0,3.0,2.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,0
2324,31,12,1,0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,6.0,4.0,5.0,3.0,2.0,2
2324,31,4,5,1,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,3.0,2.0,0
2324,31,5,4,0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,0
2324,31,13,2,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,0.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,3.0,4.0,4.0,2.0,1
2324,31,2,13,0,0.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,3.0,4.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,4
2324,31,11,17,1,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,2.0,3.0,2.0,6.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,5.0,2.0,1
2324,31,17,11,0,3.0,2.0,6.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,2.0,3
2324,31,7,14,1,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,3
2324,31,14,7,0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,5.0,2.0,4
2324,32,8,13,1,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,8.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,3.0,1.0,2.0,7.0,4
2324,32,13,8,0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,8.0,2
2324,32,2,4,1,4.0,0.0,1.0,4.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,8.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,7.0,3
2324,32,4,2,0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,7.0,4.0,0.0,1.0,4.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,8.0,3
2324,32,9,6,1,1.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,9.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,7.0,0
2324,32,6,9,0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,7.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,9.0,1
2324,32,10,15,1,3.0,3.0,0.0,2.0,0.0,1.0,3.0,3.0,1.0,3.0,3.0,7.0,1.0,3.0,3.0,0.0,4.0,1.0,4.0,2.0,3.0,1.0,3.0,6.0,1
2324,32,15,10,0,1.0,3.0,3.0,0.0,4.0,1.0,4.0,2.0,3.0,1.0,3.0,6.0,3.0,3.0,0.0,2.0,0.0,1.0,3.0,3.0,1.0,3.0,3.0,7.0,0
2324,32,12,3,1,2.0,2.0,1.0,4.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,7.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,4.0,2.0,2.0,3.0,7.0,1
2324,32,3,12,0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,4.0,2.0,2.0,3.0,7.0,2.0,2.0,1.0,4.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,7.0,2
2324,32,20,19,1,1.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,7.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,7.0,2
2324,32,19,20,0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,7.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,7.0,1
2324,32,5,1,1,0.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,6.0,4.0,2.0,7.0,3
2324,32,1,5,0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,6.0,4.0,2.0,7.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,6.0,0
2324,32,14,11,1,4.0,1.0,0.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,6.0,2
2324,32,11,14,0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,6.0,4.0,1.0,0.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,6.0,2
2324,32,17,7,1,3.0,3.0,2.0,6.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,2.0,8.0,2
2324,32,7,17,0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,2.0,8.0,3.0,3.0,2.0,6.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,5.0,2
2324,32,18,16,1,1.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,4.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,4.0,5.0,1
2324,32,16,18,0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,4.0,5.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,4.0,3.0,4.0,5.0,3
2324,33,15,18,1,0.0,1.0,3.0,3.0,0.0,1.0,1.0,4.0,2.0,3.0,6.0,11.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,0.0,4.0,5.0,15.0,0
2324,33,18,15,0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,0.0,4.0,5.0,15.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,4.0,2.0,3.0,6.0,11.0,4
2324,33,4,17,1,3.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,7.0,7.0,2.0,3.0,3.0,2.0,6.0,2.0,1.0,3.0,2.0,0.0,5.0,7.0,0
2324,33,17,4,0,2.0,3.0,3.0,2.0,6.0,2.0,1.0,3.0,2.0,0.0,5.0,7.0,3.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,7.0,7.0,2
2324,33,6,5,1,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,7.0,7.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,6.0,12.0,1
2324,33,5,6,0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,6.0,12.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,7.0,7.0,1
2324,33,13,12,1,2.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,1.0,3.0,7.0,12.0,1.0,2.0,2.0,1.0,4.0,2.0,0.0,1.0,1.0,3.0,7.0,7.0,1
2324,33,12,13,0,1.0,2.0,2.0,1.0,4.0,2.0,0.0,1.0,1.0,3.0,7.0,7.0,2.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,1.0,3.0,7.0,12.0,5
2324,33,16,20,1,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,5.0,7.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,7.0,7.0,2
2324,33,20,16,0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,7.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,5.0,7.0,2
2324,33,3,14,1,2.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,2.0,7.0,7.0,2.0,4.0,1.0,0.0,3.0,2.0,3.0,1.0,2.0,1.0,6.0,11.0,2
2324,33,14,3,0,2.0,4.0,1.0,0.0,3.0,2.0,3.0,1.0,2.0,1.0,6.0,11.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,2.0,7.0,7.0,2
2324,33,11,8,1,2.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,6.0,7.0,4.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,8.0,7.0,1
2324,33,8,11,0,4.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,8.0,7.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,6.0,7.0,0
2324,33,19,10,1,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,7.0,1.0,3.0,3.0,0.0,2.0,0.0,1.0,3.0,3.0,1.0,7.0,7.0,2
2324,33,10,19,0,1.0,3.0,3.0,0.0,2.0,0.0,1.0,3.0,3.0,1.0,7.0,7.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,7.0,0
2324,33,1,2,1,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,6.0,7.0,6.0,3.0,4.0,0.0,1.0,4.0,3.0,1.0,2.0,1.0,0.0,8.0,6.0,2
2324,33,2,1,0,3.0,4.0,0.0,1.0,4.0,3.0,1.0,2.0,1.0,0.0,8.0,6.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,6.0,7.0,6.0,0
2324,33,7,9,1,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,8.0,8.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,9.0,5.0,0
2324,33,9,7,0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,9.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,8.0,8.0,6
2324,34,12,4,1,5.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,7.0,7.0,0.0,3.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,7.0,7.0,5
2324,34,4,12,0,0.0,3.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,7.0,7.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,7.0,7.0,1
2324,34,17,6,1,2.0,2.0,3.0,3.0,2.0,0.0,2.0,1.0,3.0,2.0,7.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,7.0,7.0,4
2324,34,6,17,0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,7.0,7.0,2.0,2.0,3.0,3.0,2.0,0.0,2.0,1.0,3.0,2.0,7.0,4.0,1
2324,34,20,1,1,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,7.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,6.0,3.0,2
2324,34,1,20,0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,6.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,7.0,4.0,0
2324,34,9,16,1,6.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,7.0,0
2324,34,16,9,0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,7.0,6.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2
2324,34,2,3,1,0.0,3.0,4.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,6.0,6.0,2.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,7.0,3.0,1
2324,34,3,2,0,2.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,7.0,3.0,0.0,3.0,4.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,6.0,6.0,3
2324,34,8,19,1,0.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,7.0,3.0,2.0,1.0,1.0,4.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,5.0,2
2324,34,19,8,0,2.0,1.0,1.0,4.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,5.0,0.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,7.0,3.0,5
2324,34,10,11,1,0.0,1.0,3.0,3.0,0.0,2.0,0.0,1.0,3.0,3.0,7.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,7.0,3.0,3
2324,34,11,10,0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,7.0,3.0,0.0,1.0,3.0,3.0,0.0,2.0,0.0,1.0,3.0,3.0,7.0,5.0,1
2324,34,1,7,1,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,3.0,4.0,0.0,2.0,3.0,2.0,2.0,6.0,2.0,4.0,2.0,3.0,8.0,4.0,0
2324,34,7,1,0,0.0,2.0,3.0,2.0,2.0,6.0,2.0,4.0,2.0,3.0,8.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,3.0,4.0,5
2324,34,20,3,1,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,4.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1
2324,34,3,20,0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,4.0,2.0,0
2324,34,8,15,1,2.0,0.0,4.0,1.0,1.0,5.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,3.0,3.0,4.0,1.0,1.0,4.0,2.0,11.0,2.0,0
2324,34,15,8,0,0.0,0.0,1.0,3.0,3.0,4.0,1.0,1.0,4.0,2.0,11.0,2.0,2.0,0.0,4.0,1.0,1.0,5.0,1.0,2.0,0.0,1.0,3.0,2.0,2
2324,34,9,11,1,0.0,6.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,3.0,2.0,3.0,2.0,0
2324,34,11,9,0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,3.0,2.0,3.0,2.0,0.0,6.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2
2324,34,14,17,1,2.0,2.0,4.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,11.0,2.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,4.0,2.0,2
2324,34,17,14,0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,4.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,11.0,2.0,4
2324,34,5,13,1,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,12.0,2.0,1.0,2.0,1.0,0.0,1.0,5.0,4.0,4.0,0.0,1.0,12.0,2.0,4
2324,34,13,5,0,1.0,2.0,1.0,0.0,1.0,5.0,4.0,4.0,0.0,1.0,12.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,12.0,2.0,0
2324,35,19,11,1,5.0,2.0,1.0,1.0,4.0,2.0,0.0,2.0,1.0,3.0,5.0,8.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,2.0,3.0,2.0,8.0,2
2324,35,11,19,0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,2.0,3.0,2.0,8.0,5.0,2.0,1.0,1.0,4.0,2.0,0.0,2.0,1.0,3.0,5.0,8.0,2
2324,35,10,8,1,3.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,1.0,3.0,5.0,7.0,0.0,2.0,0.0,4.0,1.0,2.0,5.0,1.0,2.0,0.0,2.0,9.0,1
2324,35,8,10,0,0.0,2.0,0.0,4.0,1.0,2.0,5.0,1.0,2.0,0.0,2.0,9.0,3.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,1.0,3.0,5.0,7.0,1
2324,35,14,6,1,2.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,3.0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,7.0,7.0,1
2324,35,6,14,0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,7.0,7.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,3.0,1.0,2.0,9.0,1
2324,35,15,17,1,2.0,0.0,0.0,1.0,3.0,0.0,4.0,1.0,1.0,4.0,2.0,7.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,2.0,1.0,2.0,7.0,1
2324,35,17,15,0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,2.0,1.0,2.0,7.0,2.0,0.0,0.0,1.0,3.0,0.0,4.0,1.0,1.0,4.0,2.0,7.0,5
2324,35,20,12,1,1.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,7.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,7.0,6.0,1
2324,35,12,20,0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,7.0,6.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,7.0,2
2324,35,9,4,1,0.0,0.0,6.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,6.0,1.0,0.0,3.0,0.0,1.0,5.0,2.0,3.0,0.0,1.0,7.0,6.0,0
2324,35,4,9,0,1.0,0.0,3.0,0.0,1.0,5.0,2.0,3.0,0.0,1.0,7.0,6.0,0.0,0.0,6.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,6.0,1
2324,35,2,7,1,1.0,0.0,3.0,4.0,0.0,3.0,2.0,3.0,1.0,2.0,6.0,7.0,5.0,0.0,2.0,3.0,2.0,0.0,6.0,2.0,4.0,2.0,4.0,4.0,2
2324,35,7,2,0,5.0,0.0,2.0,3.0,2.0,0.0,6.0,2.0,4.0,2.0,4.0,4.0,1.0,0.0,3.0,4.0,0.0,3.0,2.0,3.0,1.0,2.0,6.0,7.0,2
2324,35,3,5,1,0.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,4.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,7.0,0
2324,35,5,3,0,4.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,7.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,3
2324,35,18,1,1,4.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,0.0,15.0,4.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,0.0,3.0,2.0,4.0,5.0,3
2324,35,1,18,0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,0.0,3.0,2.0,4.0,5.0,4.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,0.0,15.0,4.0,2
2324,35,16,13,1,2.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,5.0,0.0,1.0,2.0,1.0,0.0,4.0,5.0,4.0,4.0,0.0,2.0,6.0,2
2324,35,13,16,0,0.0,1.0,2.0,1.0,0.0,4.0,5.0,4.0,4.0,0.0,2.0,6.0,2.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,5.0,0
2324,35,7,18,1,2.0,5.0,0.0,2.0,3.0,2.0,0.0,6.0,2.0,4.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,4.0,2.0,0
2324,35,18,7,0,3.0,4.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,4.0,2.0,2.0,5.0,0.0,2.0,3.0,2.0,0.0,6.0,2.0,4.0,4.0,2.0,2
2324,36,12,9,1,2.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,6.0,7.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,2.0,0.0,1.0,6.0,7.0,1
2324,36,9,12,0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,2.0,0.0,1.0,6.0,7.0,2.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,6.0,7.0,1
2324,36,1,3,1,2.0,0.0,0.0,2.0,0.0,3.0,5.0,2.0,0.0,3.0,5.0,8.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,5.0,7.0,0
2324,36,3,1,0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,5.0,7.0,2.0,0.0,0.0,2.0,0.0,3.0,5.0,2.0,0.0,3.0,5.0,8.0,3
2324,36,4,10,1,1.0,1.0,0.0,3.0,0.0,0.0,5.0,2.0,3.0,0.0,6.0,7.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,7.0,6.0,0
2324,36,10,4,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,7.0,6.0,1.0,1.0,0.0,3.0,0.0,0.0,5.0,2.0,3.0,0.0,6.0,7.0,0
2324,36,6,15,1,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,7.0,7.0,1.0,2.0,0.0,0.0,1.0,5.0,0.0,4.0,1.0,1.0,7.0,7.0,4
2324,36,15,6,0,1.0,2.0,0.0,0.0,1.0,5.0,0.0,4.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,7.0,7.0,1
2324,36,17,16,1,5.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,7.0,7.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,3.0,5.0,7.0,3
2324,36,16,17,0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,3.0,5.0,7.0,5.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,7.0,7.0,1
2324,36,13,20,1,0.0,0.0,1.0,2.0,1.0,2.0,4.0,5.0,4.0,4.0,6.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,1
2324,36,20,13,0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,0.0,0.0,1.0,2.0,1.0,2.0,4.0,5.0,4.0,4.0,6.0,6.0,5
2324,36,5,2,1,3.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,6.0,2.0,1.0,0.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,7.0,8.0,0
2324,36,2,5,0,2.0,1.0,0.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,7.0,8.0,3.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,6.0,1
2324,36,7,19,1,0.0,2.0,5.0,0.0,2.0,2.0,2.0,0.0,6.0,2.0,2.0,6.0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,8.0,6.0,0
2324,36,19,7,0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,8.0,6.0,0.0,2.0,5.0,0.0,2.0,2.0,2.0,0.0,6.0,2.0,2.0,6.0,5
2324,36,11,18,1,2.0,2.0,1.0,1.0,2.0,2.0,0.0,3.0,0.0,2.0,8.0,8.0,2.0,3.0,4.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,5.0,2
2324,36,18,11,0,2.0,3.0,4.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,3.0,0.0,2.0,8.0,8.0,4
2324,36,8,14,1,1.0,0.0,2.0,0.0,4.0,1.0,2.0,5.0,1.0,2.0,9.0,4.0,1.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,3.0,9.0,5.0,0
2324,36,14,8,0,1.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,3.0,9.0,5.0,1.0,0.0,2.0,0.0,4.0,1.0,2.0,5.0,1.0,2.0,9.0,4.0,4
2324,37,10,13,1,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,6.0,8.0,1.0,0.0,0.0,1.0,2.0,5.0,2.0,4.0,5.0,4.0,6.0,3.0,4
2324,37,13,10,0,1.0,0.0,0.0,1.0,2.0,5.0,2.0,4.0,5.0,4.0,6.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,6.0,8.0,0
2324,37,3,4,1,3.0,0.0,0.0,3.0,2.0,0.0,3.0,1.0,1.0,2.0,7.0,8.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,5.0,2.0,3.0,7.0,8.0,2
2324,37,4,3,0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,5.0,2.0,3.0,7.0,8.0,3.0,0.0,0.0,3.0,2.0,0.0,3.0,1.0,1.0,2.0,7.0,8.0,1
2324,37,9,17,1,1.0,0.0,0.0,0.0,6.0,1.0,1.0,2.0,2.0,0.0,7.0,8.0,3.0,5.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,0.0,7.0,8.0,0
