points_last_5,minutes_last_5,goals_last_5,assists_last_5,clean_sheets_last_5,bonus_points_last_5,ict_index,player_position,player_price,xG_per_90,xA_per_90,home_away_current_plus_1,home_away_current_plus_2,home_away_current_plus_3,home_away_current_plus_4,home_away_current_plus_5,home_away_current_plus_6,home_away_current_plus_7,fdr_current_plus_1,fdr_current_plus_2,fdr_current_plus_3,fdr_current_plus_4,fdr_current_plus_5,fdr_current_plus_6,fdr_current_plus_7,total_points_plus_7
10,405,0,0,1,0,3.1,1,4.5,0.06,0.01,1,1,0,1,0,1,0,2,2,4,2,2,5,2,9
11,405,0,0,1,0,2.5,1,4.5,0.02,0.0,1,0,1,0,1,0,1,2,4,2,2,5,2,3,8
7,405,0,0,0,0,2.4,1,4.5,0.04,0.02,0,1,0,1,0,1,0,4,2,2,5,2,3,2,5
0,0,0,0,0,0,0.0,0,4.5,0.0,0.0,1,0,1,1,0,0,1,3,3,2,2,3,2,3,12
0,0,0,0,0,0,0.0,0,4.5,0.0,0.0,0,1,1,0,0,1,1,3,2,2,3,2,3,2,5
7,90,0,0,1,0,2.7,0,4.5,0.0,0.01,1,1,0,0,1,1,0,2,2,3,2,3,2,4,3
9,180,0,0,1,0,4.1,0,4.5,0.0,0.0,1,0,0,1,1,0,1,2,3,2,3,2,4,3,2
10,270,0,0,1,0,2.0,0,4.5,0.0,0.0,0,0,1,1,0,1,0,3,2,3,2,4,3,2,0
12,360,0,0,1,0,1.1,0,4.5,0.0,0.0,0,1,1,0,1,0,1,2,3,2,4,3,2,5,0
12,450,0,0,1,0,1.3,0,4.5,0.0,0.0,1,1,0,1,0,1,0,3,2,4,3,2,5,2,0
5,360,0,0,0,0,0.0,0,4.5,0.0,0.0,1,0,1,0,1,0,1,2,4,3,2,5,2,3,0
3,270,0,0,0,0,0.0,0,4.5,0.0,0.0,0,1,0,1,0,1,1,4,3,2,5,2,3,2,0
2,180,0,0,0,0,0.0,0,4.5,0.0,0.0,1,0,1,0,1,1,0,3,2,5,2,3,2,4,0
0,90,0,0,0,0,0.0,0,4.5,0.0,0.0,0,1,0,1,1,0,1,2,5,2,3,2,4,4,0
0,0,0,0,0,0,0.0,0,4.5,0.0,0.0,1,0,1,1,0,1,0,5,2,3,2,4,4,3,0
0,0,0,0,0,0,0.0,0,4.5,0.0,0.0,0,1,1,0,1,0,0,2,3,2,4,4,3,2,0
0,0,0,0,0,0,0.0,0,4.5,0.0,0.0,1,1,0,1,0,0,1,3,2,4,4,3,2,2,0
0,0,0,0,0,0,0.0,0,4.5,0.0,0.0,1,0,1,0,0,1,1,2,4,4,3,2,2,2,0
0,0,0,0,0,0,0.0,0,4.5,0.0,0.0,0,1,0,0,1,1,0,4,4,3,2,2,2,4,0
0,0,0,0,0,0,0.0,0,4.5,0.0,0.0,1,0,0,1,1,0,1,4,3,2,2,2,4,2,0
0,0,0,0,0,0,0.0,0,4.5,0.0,0.0,0,0,1,1,0,1,0,3,2,2,2,4,2,2,0
0,0,0,0,0,0,0.0,0,4.5,0.0,0.0,0,1,1,0,1,0,1,2,2,2,4,2,2,5,0
0,0,0,0,0,0,0.0,0,4.5,0.0,0.0,1,1,0,1,0,1,0,2,2,4,2,2,5,2,0
0,0,0,0,0,0,0.0,0,4.5,0.0,0.0,1,0,1,0,1,0,1,2,4,2,2,5,2,3,0
0,0,0,0,0,0,0.0,0,4.5,0.0,0.0,0,1,0,1,0,1,0,4,2,2,5,2,3,2,0
0,0,0,0,0,0,0.0,1,4.5,0.0,0.0,1,0,1,1,0,0,1,3,3,2,2,3,2,3,0
0,0,0,0,0,0,0.0,1,4.5,0.0,0.0,0,1,1,0,0,1,1,3,2,2,3,2,3,2,0
0,0,0,0,0,0,0.0,1,4.5,0.0,0.0,1,1,0,0,1,1,0,2,2,3,2,3,2,4,0
0,0,0,0,0,0,0.0,1,4.5,0.0,0.0,1,0,0,1,1,0,1,2,3,2,3,2,4,3,0
0,0,0,0,0,0,0.0,1,4.5,0.0,0.0,0,0,1,1,0,1,0,3,2,3,2,4,3,2,1
0,0,0,0,0,0,0.0,1,4.5,0.0,0.0,0,1,1,0,1,0,1,2,3,2,4,3,2,5,2
0,0,0,0,0,0,0.0,1,4.5,0.0,0.0,1,1,0,1,0,1,0,3,2,4,3,2,5,2,3
0,0,0,0,0,0,0.0,1,4.5,0.0,0.0,1,0,1,0,1,0,1,2,4,3,2,5,2,3,3
0,0,0,0,0,0,0.0,1,4.5,0.0,0.0,0,1,0,1,0,1,1,4,3,2,5,2,3,2,4
0,0,0,0,0,0,0.0,1,4.5,0.0,0.0,1,0,1,0,1,1,0,3,2,5,2,3,2,4,5
0,0,0,0,0,0,0.0,1,4.5,0.0,0.0,0,1,0,1,1,0,1,2,5,2,3,2,4,4,7
0,0,0,0,0,0,0.0,1,4.5,0.0,0.0,1,0,1,1,0,1,0,5,2,3,2,4,4,3,5
1,90,0,0,0,0,1.8,1,4.5,0.0,0.01,0,1,1,0,1,0,0,2,3,2,4,4,3,2,4
2,180,0,0,0,0,1.1,1,4.5,0.0,0.0,1,1,0,1,0,0,1,3,2,4,4,3,2,2,3
3,270,0,0,0,0,4.3,1,4.5,0.0,0.0,1,0,1,0,0,1,1,2,4,4,3,2,2,2,5
3,270,0,0,0,0,0.0,1,4.5,0.0,0.0,0,1,0,0,1,1,0,4,4,3,2,2,2,4,5
4,271,0,0,0,0,0.0,1,4.5,0.0,0.0,1,0,0,1,1,0,1,4,3,2,2,2,4,2,5
4,226,0,0,0,0,0.3,1,4.5,0.0,0.0,0,0,1,1,0,1,0,3,2,2,2,4,2,2,3
5,226,0,0,0,0,3.8,1,4.5,0.0,0.0,0,1,1,0,1,0,1,2,2,2,4,2,2,5,5
3,226,0,0,0,0,1.0,1,4.5,0.0,0.0,1,1,0,1,0,1,0,2,2,4,2,2,5,2,5
3,226,0,0,0,0,0.0,1,4.5,0.0,0.0,1,0,1,0,1,0,1,2,4,2,2,5,2,3,5
2,225,0,0,0,0,0.0,1,4.5,0.0,0.0,0,1,0,1,0,1,0,4,2,2,5,2,3,2,3
18,336,1,0,2,3,3.5,2,5.0,0.09,0.02,1,0,1,1,0,0,1,3,3,2,2,3,2,3,7
19,404,1,0,2,3,1.3,2,5.0,0.05,0.01,0,1,1,0,0,1,1,3,2,2,3,2,3,2,4
20,400,1,0,3,3,4.1,2,5.0,0.3,0.03,1,1,0,0,1,1,0,2,2,3,2,3,2,4,4
11,366,0,0,3,0,1.3,2,5.0,0.04,0.0,1,0,0,1,1,0,1,2,3,2,3,2,4,3,11
10,344,0,0,2,0,3.0,2,5.0,0.0,0.03,0,0,1,1,0,1,0,3,2,3,2,4,3,2,13
7,267,0,0,1,0,0.0,2,5.0,0.0,0.0,0,1,1,0,1,0,1,2,3,2,4,3,2,5,15
7,244,0,0,1,0,1.7,2,5.0,0.0,0.01,1,1,0,1,0,1,0,3,2,4,3,2,5,2,17
4,158,0,0,0,0,0.0,2,5.0,0.0,0.0,1,0,1,0,1,0,1,2,4,3,2,5,2,3,23
3,113,0,0,0,0,0.0,2,5.0,0.0,0.0,0,1,0,1,0,1,1,4,3,2,5,2,3,2,28
1,45,0,0,0,0,0.0,2,5.0,0.0,0.0,1,0,1,0,1,1,0,3,2,5,2,3,2,4,29
2,56,0,0,0,0,0.3,2,5.0,0.0,0.0,0,1,0,1,1,0,1,2,5,2,3,2,4,4,23
10,89,1,0,0,2,7.5,2,5.0,0.32,0.02,1,0,1,1,0,1,0,5,2,3,2,4,4,3,22
12,179,1,0,0,2,4.5,2,5.0,0.0,0.31,0,1,1,0,1,0,0,2,3,2,4,4,3,2,20
15,242,1,0,1,2,1.4,2,5.0,0.0,0.0,1,1,0,1,0,0,1,3,2,4,4,3,2,2,18
17,313,1,0,1,2,4.0,2,5.0,0.0,0.01,1,0,1,0,0,1,1,2,4,4,3,2,2,2,13
22,379,1,1,1,3,6.2,2,5.0,0.09,0.2,0,1,0,0,1,1,0,4,4,3,2,2,2,4,9
18,386,0,2,2,1,4.9,2,5.0,0.07,0.14,1,0,0,1,1,0,1,4,3,2,2,2,4,2,8
18,368,0,2,2,1,1.1,2,5.0,0.02,0.01,0,0,1,1,0,1,0,3,2,2,2,4,2,2,7
18,383,0,2,2,1,4.0,2,5.0,0.12,0.03,0,1,1,0,1,0,1,2,2,2,4,2,2,5,6
17,383,0,2,2,1,1.5,2,5.0,0.0,0.03,1,1,0,1,0,1,0,2,2,4,2,2,5,2,6
12,314,0,1,2,0,2.4,2,5.0,0.04,0.02,1,0,1,0,1,0,1,2,4,2,2,5,2,3,6
7,229,0,0,1,0,0.0,2,5.0,0.0,0.0,0,1,0,1,0,1,0,4,2,2,5,2,3,2,5
8,373,0,0,2,0,2.0,2,5.0,0.45,0.0,1,0,1,1,0,0,1,3,3,2,2,3,2,3,9
7,373,0,0,2,0,4.6,2,5.0,0.06,0.01,0,1,1,0,0,1,1,3,2,2,3,2,3,2,6
10,408,0,0,3,0,2.3,2,5.0,0.0,0.0,1,1,0,0,1,1,0,2,2,3,2,3,2,4,5
11,421,0,0,3,0,4.1,2,5.0,0.0,0.14,1,0,0,1,1,0,1,2,3,2,3,2,4,3,5
8,346,0,0,2,0,0.0,2,5.0,0.0,0.0,0,0,1,1,0,1,0,3,2,3,2,4,3,2,2
9,333,0,0,2,0,3.1,2,5.0,0.0,0.06,0,1,1,0,1,0,1,2,3,2,4,3,2,5,1
9,288,0,0,2,0,0.1,2,5.0,0.0,0.0,1,1,0,1,0,1,0,3,2,4,3,2,5,2,1
6,198,0,0,1,0,0.0,2,5.0,0.0,0.0,1,0,1,0,1,0,1,2,4,3,2,5,2,3,1
4,109,0,0,1,0,0.0,2,4.9,0.0,0.0,0,1,0,1,0,1,1,4,3,2,5,2,3,2,1
4,109,0,0,1,0,0.0,2,4.9,0.0,0.0,1,0,1,0,1,1,0,3,2,5,2,3,2,4,0
2,114,0,0,0,0,2.8,2,4.9,0.0,0.01,0,1,0,1,1,0,1,2,5,2,3,2,4,4,0
1,69,0,0,0,0,0.0,2,4.9,0.0,0.0,1,0,1,1,0,1,0,5,2,3,2,4,4,3,0
1,69,0,0,0,0,0.0,2,4.9,0.0,0.0,0,1,1,0,1,0,0,2,3,2,4,4,3,2,2
1,69,0,0,0,0,0.0,2,4.9,0.0,0.0,1,1,0,1,0,0,1,3,2,4,4,3,2,2,3
1,69,0,0,0,0,0.0,2,4.9,0.0,0.0,1,0,1,0,0,1,1,2,4,4,3,2,2,2,3
0,0,0,0,0,0,0.0,2,4.9,0.0,0.0,0,1,0,0,1,1,0,4,4,3,2,2,2,4,4
0,0,0,0,0,0,0.0,2,4.9,0.0,0.0,1,0,0,1,1,0,1,4,3,2,2,2,4,2,4
0,0,0,0,0,0,0.0,2,4.9,0.0,0.0,0,0,1,1,0,1,0,3,2,2,2,4,2,2,4
0,0,0,0,0,0,0.0,2,4.9,0.0,0.0,0,1,1,0,1,0,1,2,2,2,4,2,2,5,5
0,29,0,0,0,0,0.2,2,4.9,0.0,0.0,1,1,0,1,0,1,0,2,2,4,2,2,5,2,3
2,119,0,0,0,0,1.9,2,4.9,0.04,0.01,1,0,1,0,1,0,1,2,4,2,2,5,2,3,2
3,164,0,0,0,0,1.1,2,4.9,0.02,0.02,0,1,0,1,0,1,0,4,2,2,5,2,3,2,3
3,58,0,0,0,0,0.0,3,5.0,0.0,0.0,1,0,1,1,0,0,1,3,3,2,2,3,2,3,4
2,39,0,0,0,0,0.0,3,5.0,0.0,0.0,0,1,1,0,0,1,1,3,2,2,3,2,3,2,5
2,24,0,0,0,0,0.0,3,5.0,0.0,0.0,1,1,0,0,1,1,0,2,2,3,2,3,2,4,4
2,15,0,0,0,0,1.2,3,5.0,0.08,0.0,1,0,0,1,1,0,1,2,3,2,3,2,4,3,3
2,28,0,0,0,0,0.6,3,5.0,0.0,0.0,0,0,1,1,0,1,0,3,2,3,2,4,3,2,2
3,36,0,0,0,0,0.0,3,5.0,0.0,0.0,0,1,1,0,1,0,1,2,3,2,4,3,2,5,1
4,93,0,0,0,0,0.0,3,5.0,0.02,0.0,1,1,0,1,0,1,0,3,2,4,3,2,5,2,1
4,93,0,0,0,0,0.0,3,5.0,0.0,0.0,1,0,1,0,1,0,1,2,4,3,2,5,2,3,2
3,92,0,0,0,0,0.0,3,5.0,0.0,0.0,0,1,0,1,0,1,1,4,3,2,5,2,3,2,2
3,90,0,0,0,0,1.5,3,5.0,0.0,0.02,1,0,1,0,1,1,0,3,2,5,2,3,2,4,6
2,82,0,0,0,0,0.0,3,5.0,0.0,0.0,0,1,0,1,1,0,1,2,5,2,3,2,4,4,8
1,25,0,0,0,0,0.0,3,5.0,0.0,0.0,1,0,1,1,0,1,0,5,2,3,2,4,4,3,10
1,25,0,0,0,0,0.0,3,5.0,0.0,0.0,0,1,1,0,1,0,0,2,3,2,4,4,3,2,12
1,25,0,0,0,0,0.0,3,5.0,0.0,0.0,1,1,0,1,0,0,1,3,2,4,4,3,2,2,13
0,0,0,0,0,0,0.0,3,5.0,0.0,0.0,1,0,1,0,0,1,1,2,4,4,3,2,2,2,13
1,22,0,0,0,0,1.0,3,5.0,0.09,0.0,0,1,0,0,1,1,0,4,4,3,2,2,2,4,13
2,45,0,0,0,0,0.3,3,5.0,0.0,0.01,1,0,0,1,1,0,1,4,3,2,2,2,4,2,10
6,90,0,1,0,0,6.1,3,5.0,0.0,0.4,0,0,1,1,0,1,0,3,2,2,2,4,2,2,9
8,154,0,1,1,0,1.4,3,5.0,0.03,0.0,0,1,1,0,1,0,1,2,2,2,4,2,2,5,7
10,214,0,1,1,0,2.5,3,5.0,0.36,0.0,1,1,0,1,0,1,0,2,2,4,2,2,5,2,5
11,266,0,1,2,0,4.1,3,5.0,0.38,0.21,1,0,1,0,1,0,1,2,4,2,2,5,2,3,4
11,302,0,1,2,0,2.3,3,5.0,0.05,0.02,0,1,0,1,0,1,0,4,2,2,5,2,3,2,3
13,450,0,0,1,1,0.6,0,4.5,0.0,0.0,0,1,1,0,1,0,1,2,2,2,4,2,2,5,12
14,450,0,0,1,1,2.4,0,4.5,0.0,0.0,1,1,0,1,0,1,0,2,2,4,2,2,5,2,13
15,450,0,0,1,1,1.9,0,4.5,0.0,0.0,1,0,1,0,1,0,1,2,4,2,2,5,2,3,12
9,450,0,0,0,0,1.9,0,4.5,0.0,0.0,0,1,0,1,0,1,0,4,2,2,5,2,3,2,12
0,4,0,0,0,0,0.5,1,4.0,0.0,0.0,0,0,1,0,1,0,1,3,3,3,5,2,3,2,7
0,4,0,0,0,0,0.0,1,4.0,0.0,0.0,0,1,0,1,0,1,0,3,3,5,2,3,2,2,6
1,15,0,0,0,0,0.2,1,4.0,0.0,0.0,1,0,1,0,1,0,1,3,5,2,3,2,2,4,7
2,105,0,0,0,0,5.1,1,3.9,0.0,0.0,0,1,0,1,0,1,1,5,2,3,2,2,4,2,12
2,195,0,0,0,0,1.9,1,3.9,0.0,0.0,1,0,1,0,1,1,0,2,3,2,2,4,2,3,13
2,281,0,0,0,0,1.6,1,3.9,0.0,0.0,0,1,0,1,1,0,0,3,2,2,4,2,3,4,12
4,371,0,0,0,0,2.3,1,3.9,0.0,0.02,1,0,1,1,0,0,1,2,2,4,2,3,4,2,11
5,450,0,0,0,0,1.3,1,3.9,0.0,0.01,0,1,1,0,0,1,0,2,4,2,3,4,2,5,11
5,450,0,0,0,0,1.7,1,3.9,0.0,0.01,1,1,0,0,1,0,1,4,2,3,4,2,5,2,12
5,450,0,0,0,0,3.2,1,3.9,0.0,0.0,1,0,0,1,0,1,0,2,3,4,2,5,2,2,10
7,447,0,0,0,0,1.7,1,3.9,0.0,0.0,0,0,1,0,1,0,1,3,4,2,5,2,2,3,5
10,447,0,0,1,0,1.8,1,3.9,0.02,0.01,0,1,0,1,0,1,0,4,2,5,2,2,3,2,4
9,447,0,0,1,0,1.8,1,3.9,0.0,0.0,1,0,1,0,1,0,1,2,5,2,2,3,2,2,3
9,447,0,0,1,0,1.8,1,3.9,0.0,0.0,0,1,0,1,0,1,0,5,2,2,3,2,2,2,4
10,447,0,0,1,0,1.7,1,3.9,0.15,0.01,1,0,1,0,1,0,1,2,2,3,2,2,2,5,2
9,450,0,0,1,0,2.2,1,3.9,0.0,0.0,0,1,0,1,0,1,0,2,3,2,2,2,5,2,2
5,439,0,0,0,0,5.5,1,3.9,0.09,0.22,1,0,1,0,1,0,1,3,2,2,2,5,2,2,2
4,439,0,0,0,0,3.8,1,3.9,0.0,0.01,0,1,0,1,0,1,0,2,2,2,5,2,2,5,3
3,439,0,0,0,0,2.1,1,3.9,0.0,0.0,1,0,1,0,1,0,1,2,2,5,2,2,5,3,4
2,349,0,0,0,0,0.0,1,3.9,0.0,0.0,0,1,0,1,0,1,0,2,5,2,2,5,3,2,5
1,318,0,0,0,0,1.1,1,3.9,0.0,0.0,1,0,1,0,1,0,1,5,2,2,5,3,2,2,3
2,329,0,0,0,0,2.5,1,3.9,0.0,0.0,0,1,0,1,0,1,0,2,2,5,3,2,2,4,4
1,329,0,0,0,0,2.1,1,3.9,0.0,0.0,1,0,1,0,1,0,0,2,5,3,2,2,4,4,3
2,329,0,0,0,0,4.0,1,3.9,0.03,0.0,0,1,0,1,0,0,1,5,3,2,2,4,4,2,4
2,334,0,0,0,0,0.4,1,3.9,0.0,0.0,1,0,1,0,0,1,0,3,2,2,4,4,2,2,5
3,352,0,0,0,0,2.1,1,3.9,0.04,0.01,0,1,0,0,1,0,1,2,2,4,4,2,2,3,5
4,450,0,0,0,0,2.4,1,4.4,0.0,0.01,0,0,1,0,1,0,1,3,3,3,5,2,3,2,3
0,450,0,0,0,0,2.4,1,4.4,0.11,0.04,0,1,0,1,0,1,0,3,3,5,2,3,2,2,1
0,450,0,0,0,0,5.5,1,4.4,0.26,0.03,1,0,1,0,1,0,1,3,5,2,3,2,2,4,1
0,450,0,0,0,0,1.3,1,4.3,0.0,0.0,0,1,0,1,0,1,1,5,2,3,2,2,4,2,9
0,360,0,0,0,0,0.0,1,4.3,0.0,0.0,1,0,1,0,1,1,0,2,3,2,2,4,2,3,10
-1,270,0,0,0,0,0.0,1,4.3,0.0,0.0,0,1,0,1,1,0,0,3,2,2,4,2,3,4,10
2,180,0,0,0,0,0.0,1,4.3,0.0,0.0,1,0,1,1,0,0,1,2,2,4,2,3,4,2,18
1,90,0,0,0,0,0.0,1,4.3,0.0,0.0,0,1,1,0,0,1,0,2,4,2,3,4,2,5,17
1,45,0,0,0,0,0.7,1,4.3,0.0,0.0,1,1,0,0,1,0,1,4,2,3,4,2,5,2,18
0,135,0,0,0,0,1.5,1,4.3,0.0,0.0,1,0,0,1,0,1,0,2,3,4,2,5,2,2,17
1,225,0,0,0,0,0.6,1,4.3,0.0,0.0,0,0,1,0,1,0,1,3,4,2,5,2,2,3,9
9,315,0,0,1,2,3.1,1,4.3,0.0,0.0,0,1,0,1,0,1,0,4,2,5,2,2,3,2,10
10,405,0,0,1,2,2.1,1,4.3,0.06,0.0,1,0,1,0,1,0,1,2,5,2,2,3,2,2,10
9,360,0,0,1,2,0.0,1,4.3,0.0,0.0,0,1,0,1,0,1,0,5,2,2,3,2,2,2,3
18,360,1,0,1,4,7.2,1,4.3,0.33,0.01,1,0,1,0,1,0,1,2,2,3,2,2,2,5,2
17,270,1,0,1,4,0.0,1,4.3,0.0,0.0,0,1,0,1,0,1,0,2,3,2,2,2,5,2,2
9,270,1,0,0,2,2.2,1,4.3,0.0,0.03,1,0,1,0,1,0,1,3,2,2,2,5,2,2,3
8,270,1,0,0,2,2.8,1,4.3,0.25,0.0,0,1,0,1,0,1,0,2,2,2,5,2,2,5,4
8,360,1,0,0,2,4.9,1,4.3,0.52,0.0,1,0,1,0,1,0,1,2,2,5,2,2,5,3,2
2,360,0,0,0,0,2.7,1,4.3,0.0,0.0,0,1,0,1,0,1,0,2,5,2,2,5,3,2,3
2,450,0,0,0,0,2.9,1,4.3,0.36,0.0,1,0,1,0,1,0,1,5,2,2,5,3,2,2,2
3,450,0,0,0,0,1.8,1,4.3,0.04,0.01,0,1,0,1,0,1,0,2,2,5,3,2,2,4,3
2,423,0,0,0,0,1.6,1,4.3,0.0,0.0,1,0,1,0,1,0,0,2,5,3,2,2,4,4,9
2,354,0,0,0,0,1.6,1,4.3,0.0,0.0,0,1,0,1,0,0,1,5,3,2,2,4,4,2,6
1,354,0,0,0,0,6.1,1,4.3,0.02,0.01,1,0,1,0,0,1,0,3,2,2,4,4,2,2,5
2,354,0,0,0,0,3.0,1,4.3,0.0,0.19,0,1,0,0,1,0,1,2,2,4,4,2,2,3,6
4,250,0,0,0,0,0.0,1,4.0,0.0,0.0,0,0,1,0,1,0,1,3,3,3,5,2,3,2,11
2,160,0,0,0,0,0.0,1,3.9,0.0,0.0,0,1,0,1,0,1,0,3,3,5,2,3,2,2,12
2,160,0,0,0,0,0.0,1,3.9,0.0,0.0,1,0,1,0,1,0,1,3,5,2,3,2,2,4,12
1,90,0,0,0,0,0.0,1,3.9,0.0,0.0,0,1,0,1,0,1,1,5,2,3,2,2,4,2,12
0,0,0,0,0,0,0.0,1,3.9,0.0,0.0,1,0,1,0,1,1,0,2,3,2,2,4,2,3,12
0,19,0,0,0,0,0.1,1,3.9,0.0,0.0,0,1,0,1,1,0,0,3,2,2,4,2,3,4,10
4,109,0,1,0,0,0.1,1,3.8,0.0,0.0,1,0,1,1,0,0,1,2,2,4,2,3,4,2,8
6,199,0,1,0,0,1.6,1,3.8,0.03,0.02,0,1,1,0,0,1,0,2,4,2,3,4,2,5,4
11,289,0,2,0,2,9.0,1,3.9,0.0,0.38,1,1,0,0,1,0,1,4,2,3,4,2,5,2,3
12,313,0,2,0,2,0.2,1,3.9,0.0,0.0,1,0,0,1,0,1,0,2,3,4,2,5,2,2,3
12,294,0,2,0,2,0.0,1,3.9,0.0,0.0,0,0,1,0,1,0,1,3,4,2,5,2,2,3,3
8,204,0,1,0,2,0.0,1,3.9,0.0,0.0,0,1,0,1,0,1,0,4,2,5,2,2,3,2,3
6,114,0,1,0,2,0.0,1,3.9,0.0,0.0,1,0,1,0,1,0,1,2,5,2,2,3,2,2,1
3,114,0,0,0,0,1.4,1,3.9,0.0,0.0,0,1,0,1,0,1,0,5,2,2,3,2,2,2,1
2,180,0,0,0,0,4.5,1,3.9,0.0,0.07,1,0,1,0,1,0,1,2,2,3,2,2,2,5,1
3,270,0,0,0,0,2.5,1,3.9,0.0,0.0,0,1,0,1,0,1,0,2,3,2,2,2,5,2,2
3,270,0,0,0,0,0.0,1,3.9,0.0,0.0,1,0,1,0,1,0,1,3,2,2,2,5,2,2,2
3,270,0,0,0,0,0.0,1,3.8,0.0,0.0,0,1,0,1,0,1,0,2,2,2,5,2,2,5,2
1,180,0,0,0,0,0.0,1,3.8,0.0,0.0,1,0,1,0,1,0,1,2,2,5,2,2,5,3,2
1,90,0,0,0,0,0.0,1,3.8,0.0,0.0,0,1,0,1,0,1,0,2,5,2,2,5,3,2,2
0,0,0,0,0,0,0.0,1,3.8,0.0,0.0,1,0,1,0,1,0,1,5,2,2,5,3,2,2,2
0,0,0,0,0,0,0.0,1,3.8,0.0,0.0,0,1,0,1,0,1,0,2,2,5,3,2,2,4,1
1,45,0,0,0,0,1.5,1,3.8,0.0,0.04,1,0,1,0,1,0,0,2,5,3,2,2,4,4,0
2,135,0,0,0,0,1.2,1,3.8,0.0,0.0,0,1,0,1,0,0,1,5,3,2,2,4,4,2,0
2,135,0,0,0,0,0.0,1,3.8,0.0,0.0,1,0,1,0,0,1,0,3,2,2,4,4,2,2,0
2,135,0,0,0,0,0.0,1,3.8,0.0,0.0,0,1,0,0,1,0,1,2,2,4,4,2,2,3,0
13,104,1,0,1,0,1.9,1,4.5,0.0,0.05,0,0,1,0,1,0,1,3,3,3,5,2,3,2,12
13,149,1,0,1,0,2.1,1,4.5,0.0,0.02,0,1,0,1,0,1,0,3,3,5,2,3,2,2,11
14,227,1,0,1,0,1.9,1,4.5,0.08,0.06,1,0,1,0,1,0,1,3,5,2,3,2,2,4,7
11,298,0,1,1,0,1.9,1,4.5,0.4,0.01,0,1,0,1,0,1,1,5,2,3,2,2,4,2,11
12,388,0,1,1,0,1.4,1,4.5,0.0,0.01,1,0,1,0,1,1,0,2,3,2,2,4,2,3,12
6,373,0,1,0,0,0.0,1,4.5,0.0,0.0,0,1,0,1,1,0,0,3,2,2,4,2,3,4,11
8,418,0,1,0,0,2.5,1,4.5,0.05,0.02,1,0,1,1,0,0,1,2,2,4,2,3,4,2,7
11,430,0,2,0,0,3.0,1,4.5,0.29,0.03,0,1,1,0,0,1,0,2,4,2,3,4,2,5,7
7,385,0,1,0,0,0.7,1,4.5,0.0,0.04,1,1,0,0,1,0,1,4,2,3,4,2,5,2,8
6,360,0,1,0,0,1.2,1,4.5,0.0,0.0,1,0,0,1,0,1,0,2,3,4,2,5,2,2,9
6,380,0,1,0,0,1.5,1,4.5,0.0,0.0,0,0,1,0,1,0,1,3,4,2,5,2,2,3,3
9,380,0,1,1,0,2.9,1,4.5,0.0,0.03,0,1,0,1,0,1,0,4,2,5,2,2,3,2,4
6,380,0,0,1,0,3.1,1,4.5,0.05,0.01,1,0,1,0,1,0,1,2,5,2,2,3,2,2,3
7,425,0,0,1,0,2.0,1,4.5,0.0,0.01,0,1,0,1,0,1,0,5,2,2,3,2,2,2,5
7,360,0,0,1,0,0.0,1,4.5,0.0,0.0,1,0,1,0,1,0,1,2,2,3,2,2,2,5,1
7,360,0,0,1,0,6.5,1,4.5,0.17,0.07,0,1,0,1,0,1,0,2,3,2,2,2,5,2,9
3,360,0,0,0,0,5.3,1,4.5,0.0,0.04,1,0,1,0,1,0,1,3,2,2,2,5,2,2,8
3,360,0,0,0,0,5.4,1,4.5,0.0,0.3,0,1,0,1,0,1,0,2,2,2,5,2,2,5,10
1,360,0,0,0,0,0.3,1,4.5,0.02,0.05,1,0,1,0,1,0,1,2,2,5,2,2,5,3,15
3,450,0,0,0,0,3.1,1,4.5,0.0,0.02,0,1,0,1,0,1,0,2,5,2,2,5,3,2,17
3,450,0,0,0,0,7.2,1,4.5,0.05,0.01,1,0,1,0,1,0,1,5,2,2,5,3,2,2,15
4,450,0,0,0,0,4.0,1,4.5,0.0,0.01,0,1,0,1,0,1,0,2,2,5,3,2,2,4,26
-1,450,0,0,0,0,1.3,1,4.5,0.16,0.0,1,0,1,0,1,0,0,2,5,3,2,2,4,4,17
9,428,0,1,1,0,4.9,1,4.5,0.14,0.0,0,1,0,1,0,0,1,5,3,2,2,4,4,2,18
7,428,0,1,1,0,1.2,1,4.5,0.07,0.01,1,0,1,0,0,1,0,3,2,2,4,4,2,2,19
8,428,0,1,1,0,3.3,1,4.5,0.03,0.03,0,1,0,0,1,0,1,2,2,4,4,2,2,3,13
4,337,0,0,0,0,0.0,1,4.5,0.0,0.0,0,0,1,0,1,0,1,3,3,3,5,2,3,2,0
-1,337,0,0,0,0,1.3,1,4.4,0.0,0.0,0,1,0,1,0,1,0,3,3,5,2,3,2,2,0
-2,302,0,0,0,0,1.1,1,4.4,0.07,0.0,1,0,1,0,1,0,1,3,5,2,3,2,2,4,0
-2,212,0,0,0,0,0.0,1,4.4,0.0,0.0,0,1,0,1,0,1,1,5,2,3,2,2,4,2,0
-3,145,0,0,0,0,0.0,1,4.4,0.0,0.0,1,0,1,0,1,1,0,2,3,2,2,4,2,3,0
-3,145,0,0,0,0,0.0,1,4.4,0.0,0.0,0,1,0,1,1,0,0,3,2,2,4,2,3,4,0
0,55,0,0,0,0,0.0,1,4.3,0.0,0.0,1,0,1,1,0,0,1,2,2,4,2,3,4,2,0
0,0,0,0,0,0,0.0,1,4.3,0.0,0.0,0,1,1,0,0,1,0,2,4,2,3,4,2,5,0
