season,gameweek,team,opponent_team,is_home,lagged_GC_1,lagged_GC_2,lagged_GC_3,lagged_GC_4,lagged_GC_5,lagged_GS_1,lagged_GS_2,lagged_GS_3,lagged_GS_4,lagged_GS_5,days_rest,days_till_next,opponent_lagged_GC_1,opponent_lagged_GC_2,opponent_lagged_GC_3,opponent_lagged_GC_4,opponent_lagged_GC_5,opponent_lagged_GS_1,opponent_lagged_GS_2,opponent_lagged_GS_3,opponent_lagged_GS_4,opponent_lagged_GS_5,opponent_days_rest,opponent_days_till_next,goals_conceded
2425,6.0,14,18,1,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,7.0,6.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,4.0,1.0,8.0,7.0,3.0
2425,6.0,18,14,0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,4.0,1.0,8.0,7.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,7.0,6.0,0.0
2425,6.0,3,17,1,3.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,9.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,4.0,1.0
2425,6.0,17,3,0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,4.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,9.0,4.0,3.0
2425,7.0,7,12,1,2.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,6.0,16.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,3.0,2.0,6.0,15.0,1.0
2425,7.0,12,7,0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,3.0,2.0,6.0,15.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,6.0,16.0,0.0
2425,7.0,1,17,1,2.0,2.0,0.0,1.0,0.0,4.0,2.0,1.0,1.0,2.0,7.0,14.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,14.0,1.0
2425,7.0,17,1,0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,14.0,2.0,2.0,0.0,1.0,0.0,4.0,2.0,1.0,1.0,2.0,7.0,14.0,3.0
2425,7.0,4,20,1,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,7.0,14.0,2.0,3.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,6.0,14.0,3.0
2425,7.0,20,4,0,2.0,3.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,6.0,14.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,7.0,14.0,5.0
2425,7.0,11,3,1,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,7.0,14.0,1.0,3.0,1.0,2.0,1.0,3.0,0.0,0.0,3.0,1.0,4.0,14.0,0.0
2425,7.0,3,11,0,1.0,3.0,1.0,2.0,1.0,3.0,0.0,0.0,3.0,1.0,4.0,14.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,7.0,14.0,1.0
2425,7.0,13,9,1,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,7.0,14.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,7.0,14.0,2.0
2425,7.0,9,13,0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,7.0,14.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,7.0,14.0,3.0
2425,7.0,19,10,1,1.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,7.0,13.0,2.0,1.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,6.0,14.0,1.0
2425,7.0,10,19,0,2.0,1.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,6.0,14.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,7.0,13.0,4.0
2425,7.0,8,15,1,1.0,1.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,0.0,7.0,13.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,7.0,13.0,0.0
2425,7.0,15,8,0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,7.0,13.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,0.0,7.0,13.0,0.0
2425,7.0,2,14,1,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,7.0,13.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,1.0,6.0,13.0,0.0
2425,7.0,14,2,0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,1.0,6.0,13.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,7.0,13.0,0.0
2425,7.0,6,16,1,2.0,0.0,0.0,1.0,2.0,4.0,3.0,1.0,1.0,6.0,7.0,14.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,7.0,15.0,1.0
2425,7.0,16,6,0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,7.0,15.0,2.0,0.0,0.0,1.0,2.0,4.0,3.0,1.0,1.0,6.0,7.0,14.0,1.0
2425,7.0,5,18,1,4.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,8.0,12.0,0.0,1.0,1.0,2.0,0.0,3.0,3.0,0.0,1.0,4.0,7.0,12.0,2.0
2425,7.0,18,5,0,0.0,1.0,1.0,2.0,0.0,3.0,3.0,0.0,1.0,4.0,7.0,12.0,4.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,8.0,12.0,3.0
2425,8.0,18,19,1,3.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,1.0,12.0,8.0,1.0,1.0,3.0,1.0,3.0,4.0,1.0,0.0,1.0,1.0,13.0,8.0,1.0
2425,8.0,19,18,0,1.0,1.0,3.0,1.0,3.0,4.0,1.0,0.0,1.0,1.0,13.0,8.0,3.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,1.0,12.0,8.0,4.0
2425,8.0,9,2,1,3.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,14.0,7.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,3.0,2.0,13.0,7.0,3.0
2425,8.0,2,9,0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,3.0,2.0,13.0,7.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,14.0,7.0,1.0
2425,8.0,14,4,1,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,13.0,8.0,3.0,1.0,3.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,14.0,7.0,1.0
2425,8.0,4,14,0,3.0,1.0,3.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,14.0,7.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,13.0,8.0,2.0
2425,8.0,15,5,1,0.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,13.0,8.0,2.0,4.0,2.0,0.0,1.0,3.0,2.0,2.0,0.0,1.0,12.0,7.0,1.0
2425,8.0,5,15,0,2.0,4.0,2.0,0.0,1.0,3.0,2.0,2.0,0.0,1.0,12.0,7.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,13.0,8.0,0.0
2425,8.0,17,11,1,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,14.0,7.0,0.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,14.0,6.0,3.0
2425,8.0,11,17,0,0.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,14.0,6.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,14.0,7.0,2.0
2425,8.0,10,8,1,4.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,14.0,6.0,0.0,1.0,1.0,3.0,3.0,0.0,2.0,1.0,2.0,2.0,13.0,7.0,2.0
2425,8.0,8,10,0,0.0,1.0,1.0,3.0,3.0,0.0,2.0,1.0,2.0,2.0,13.0,7.0,4.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,14.0,6.0,0.0
2425,8.0,3,1,1,1.0,1.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,14.0,6.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,1.0,14.0,8.0,0.0
2425,8.0,1,3,0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,1.0,14.0,8.0,1.0,1.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,14.0,6.0,2.0
2425,8.0,20,13,1,5.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,14.0,6.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,14.0,6.0,2.0
2425,8.0,13,20,0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,14.0,6.0,5.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,14.0,6.0,1.0
2425,8.0,12,6,1,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,3.0,15.0,7.0,1.0,2.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,1.0,14.0,6.0,1.0
2425,8.0,6,12,0,1.0,2.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,1.0,14.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,3.0,15.0,7.0,2.0
2425,8.0,16,7,1,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,15.0,4.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,16.0,5.0,0.0
2425,8.0,7,16,0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,16.0,5.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,15.0,4.0,1.0
2425,9.0,11,16,1,2.0,0.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,6.0,7.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,7.0,3.0
2425,9.0,16,11,0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,7.0,2.0,0.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,6.0,7.0,1.0
2425,9.0,2,3,1,1.0,0.0,2.0,1.0,2.0,3.0,0.0,2.0,3.0,3.0,7.0,8.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,6.0,7.0,1.0
2425,9.0,3,2,0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,6.0,7.0,1.0,0.0,2.0,1.0,2.0,3.0,0.0,2.0,3.0,3.0,7.0,8.0,1.0
2425,9.0,4,10,1,2.0,3.0,1.0,3.0,2.0,1.0,5.0,1.0,1.0,1.0,7.0,9.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,6.0,7.0,3.0
2425,9.0,10,4,0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,3.0,1.0,3.0,2.0,1.0,5.0,1.0,1.0,1.0,7.0,9.0,4.0
2425,9.0,5,20,1,0.0,2.0,4.0,2.0,0.0,1.0,3.0,2.0,2.0,0.0,7.0,7.0,2.0,5.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,6.0,7.0,2.0
2425,9.0,20,5,0,2.0,5.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,6.0,7.0,0.0,2.0,4.0,2.0,0.0,1.0,3.0,2.0,2.0,0.0,7.0,7.0,2.0
2425,9.0,13,17,1,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,6.0,7.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,7.0,7.0,0.0
2425,9.0,17,13,0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,7.0,7.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,6.0,7.0,1.0
2425,9.0,8,9,1,0.0,0.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,2.0,7.0,6.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,7.0,9.0,1.0
2425,9.0,9,8,0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,7.0,9.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,2.0,7.0,6.0,1.0
2425,9.0,6,15,1,2.0,1.0,2.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,6.0,7.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,8.0,5.0,1.0
2425,9.0,15,6,0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,8.0,5.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,6.0,7.0,2.0
2425,9.0,7,18,1,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,5.0,6.0,1.0,3.0,0.0,1.0,1.0,4.0,2.0,3.0,3.0,0.0,8.0,7.0,0.0
2425,9.0,18,7,0,1.0,3.0,0.0,1.0,1.0,4.0,2.0,3.0,3.0,0.0,8.0,7.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,5.0,6.0,1.0
2425,9.0,19,14,1,4.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,0.0,1.0,8.0,6.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,8.0,7.0,1.0
2425,9.0,14,19,0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,8.0,7.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,0.0,1.0,8.0,6.0,2.0
2425,9.0,1,12,1,2.0,1.0,2.0,2.0,0.0,0.0,3.0,4.0,2.0,1.0,8.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,0.0,7.0,5.0,2.0
2425,9.0,12,1,0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,0.0,7.0,5.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,4.0,2.0,1.0,8.0,5.0,2.0
2425,10.0,15,1,1,2.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,5.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,4.0,2.0,5.0,8.0,0.0
2425,10.0,1,15,0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,4.0,2.0,5.0,8.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,5.0,8.0,1.0
2425,10.0,3,13,1,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,3.0,0.0,7.0,7.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,7.0,7.0,1.0
2425,10.0,13,3,0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,7.0,7.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,3.0,0.0,7.0,7.0,2.0
2425,10.0,10,11,1,4.0,2.0,4.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,7.0,7.0,3.0,2.0,0.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,7.0,7.0,1.0
2425,10.0,11,10,0,3.0,2.0,0.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,7.0,7.0,4.0,2.0,4.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,7.0,7.0,1.0
2425,10.0,12,5,1,2.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,5.0,7.0,2.0,0.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,7.0,7.0,1.0
2425,10.0,5,12,0,2.0,0.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,7.0,7.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,5.0,7.0,2.0
2425,10.0,16,19,1,1.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,7.0,7.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,0.0,6.0,7.0,0.0
2425,10.0,19,16,0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,0.0,6.0,7.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,7.0,7.0,3.0
2425,10.0,17,8,1,1.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,7.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,6.0,7.0,0.0
2425,10.0,8,17,0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,6.0,7.0,1.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,7.0,7.0,1.0
2425,10.0,20,7,1,2.0,2.0,5.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,7.0,6.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,6.0,2.0
2425,10.0,7,20,0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,6.0,2.0,2.0,5.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,7.0,6.0,2.0
2425,10.0,18,2,1,1.0,1.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,3.0,7.0,7.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,3.0,8.0,6.0,1.0
2425,10.0,2,18,0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,3.0,8.0,6.0,1.0,1.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,3.0,7.0,7.0,4.0
2425,10.0,14,6,1,2.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,6.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,4.0,3.0,7.0,7.0,1.0
2425,10.0,6,14,0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,4.0,3.0,7.0,7.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,6.0,1.0
2425,10.0,9,4,1,1.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,9.0,4.0,3.0,2.0,3.0,1.0,3.0,4.0,1.0,5.0,1.0,1.0,9.0,4.0,1.0
2425,10.0,4,9,0,3.0,2.0,3.0,1.0,3.0,4.0,1.0,5.0,1.0,1.0,9.0,4.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,9.0,4.0,2.0
2425,11.0,4,3,1,2.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,5.0,1.0,4.0,14.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,7.0,14.0,2.0
2425,11.0,3,4,0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,7.0,14.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,5.0,1.0,4.0,14.0,3.0
2425,11.0,7,9,1,2.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,6.0,14.0,1.0,1.0,3.0,3.0,0.0,2.0,1.0,1.0,2.0,1.0,4.0,14.0,2.0
2425,11.0,9,7,0,1.0,1.0,3.0,3.0,0.0,2.0,1.0,1.0,2.0,1.0,4.0,14.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,6.0,14.0,0.0
2425,11.0,19,8,1,3.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,4.0,1.0,7.0,16.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,7.0,14.0,0.0
2425,11.0,8,19,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,7.0,14.0,3.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,4.0,1.0,7.0,16.0,0.0
2425,11.0,20,17,1,2.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,3.0,1.0,6.0,14.0,0.0,1.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,7.0,14.0,0.0
2425,11.0,17,20,0,0.0,1.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,7.0,14.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,3.0,1.0,6.0,14.0,2.0
2425,11.0,5,13,1,2.0,2.0,0.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,7.0,13.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,7.0,14.0,1.0
2425,11.0,13,5,0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,7.0,14.0,2.0,2.0,0.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,7.0,13.0,2.0
2425,11.0,12,2,1,1.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,7.0,14.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,6.0,13.0,0.0
2425,11.0,2,12,0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,6.0,13.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,7.0,14.0,2.0
2425,11.0,14,11,1,1.0,2.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,6.0,14.0,1.0,3.0,2.0,0.0,4.0,1.0,1.0,3.0,1.0,2.0,7.0,12.0,0.0
2425,11.0,11,14,0,1.0,3.0,2.0,0.0,4.0,1.0,1.0,3.0,1.0,2.0,7.0,12.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,6.0,14.0,3.0
2425,11.0,16,15,1,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,7.0,13.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,8.0,15.0,3.0
2425,11.0,15,16,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,8.0,15.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,7.0,13.0,1.0
2425,11.0,18,10,1,1.0,1.0,1.0,3.0,0.0,4.0,0.0,4.0,2.0,3.0,7.0,13.0,1.0,4.0,2.0,4.0,2.0,1.0,3.0,0.0,1.0,2.0,7.0,14.0,2.0
2425,11.0,10,18,0,1.0,4.0,2.0,4.0,2.0,1.0,3.0,0.0,1.0,2.0,7.0,14.0,1.0,1.0,1.0,3.0,0.0,4.0,0.0,4.0,2.0,3.0,7.0,13.0,1.0
2425,11.0,6,1,1,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,7.0,12.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,3.0,4.0,8.0,12.0,1.0
2425,11.0,1,6,0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,3.0,4.0,8.0,12.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,7.0,12.0,1.0
2425,12.0,11,6,1,3.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,12.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,12.0,8.0,2.0
2425,12.0,6,11,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,12.0,8.0,3.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,12.0,7.0,1.0
2425,12.0,1,16,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,3.0,12.0,7.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,13.0,7.0,0.0
2425,12.0,16,1,0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,13.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,3.0,12.0,7.0,3.0
2425,12.0,2,7,1,2.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,13.0,7.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,14.0,7.0,2.0
2425,12.0,7,2,0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,14.0,7.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,13.0,7.0,2.0
2425,12.0,3,5,1,3.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,14.0,7.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,13.0,6.0,2.0
2425,12.0,5,3,0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,13.0,6.0,3.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,14.0,7.0,1.0
2425,12.0,8,4,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,14.0,7.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,4.0,1.0,5.0,14.0,7.0,0.0
2425,12.0,4,8,0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,4.0,1.0,5.0,14.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,14.0,7.0,0.0
2425,12.0,9,20,1,0.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,14.0,7.0,0.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,3.0,14.0,7.0,4.0
2425,12.0,20,9,0,0.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,3.0,14.0,7.0,0.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,14.0,7.0,1.0
2425,12.0,13,18,1,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,14.0,7.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,0.0,4.0,2.0,13.0,7.0,4.0
2425,12.0,18,13,0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,0.0,4.0,2.0,13.0,7.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,14.0,7.0,0.0
2425,12.0,17,12,1,2.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,2.0,1.0,14.0,5.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,14.0,7.0,3.0
2425,12.0,12,17,0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,14.0,7.0,2.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,2.0,1.0,14.0,5.0,2.0
2425,12.0,10,14,1,1.0,1.0,4.0,2.0,4.0,2.0,1.0,3.0,0.0,1.0,14.0,5.0,0.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,14.0,6.0,1.0
